Frequency_Hz,Frequency_MHz,20260515_092941,20260526_141535,20260526_142458
75979560.852050781,75.979560852051,1.0294209991538398e-05,6.4661412315496168e-05,6.1564754967627056e-07
75979705.810546875,75.979705810547,7.7552388595334735e-06,7.4366065938772237e-05,6.9603534663305504e-07
75979850.769042969,75.979850769043,1.2088808530714741e-05,6.8629524769929086e-05,5.6825472261886694e-07
75979995.727539062,75.979995727539,1.1468051854448653e-05,4.8327972497046481e-05,5.4036012340645704e-07
75980140.686035156,75.980140686035,1.3479167223733344e-05,4.6261910117880219e-05,4.7526728030932486e-07
75980285.64453125,75.980285644531,1.0807751793329891e-05,4.9764538154221049e-05,4.8306930697409765e-07
75980430.603027344,75.980430603027,9.1224164537597017e-06,4.6357379514250426e-05,4.5649342601958406e-07
75980575.561523438,75.980575561523,9.9700371401948852e-06,4.5724388109216949e-05,7.3243922987354918e-07
75980720.520019531,75.980720520020,1.151707037633549e-05,4.5528273467712513e-05,7.0484308249528813e-07
75980865.478515625,75.980865478516,9.7349671654234921e-06,4.6246738690617732e-05,6.2029950541050384e-07
75981010.437011719,75.981010437012,1.0706446123364242e-05,4.6787097207462265e-05,5.699415867094169e-07
75981155.395507812,75.981155395508,1.111285230871116e-05,5.9932014717998882e-05,4.5385660943173941e-07
75981300.354003906,75.981300354004,9.0885926591045843e-06,7.0660607584124998e-05,6.2578643364069882e-07
75981445.3125,75.981445312500,9.75723083497426e-06,5.3899017566536842e-05,6.5278288564512484e-07
75981590.270996094,75.981590270996,1.0905629836543112e-05,5.1220073682458309e-05,6.7473914342456318e-07
75981735.229492188,75.981735229492,9.4679144066337615e-06,6.0916898723237687e-05,7.3034870574480315e-07
75981880.187988281,75.981880187988,1.2230141865840159e-05,5.0639918720661139e-05,7.2470558566122977e-07
75982025.146484375,75.982025146484,1.2603453900391398e-05,4.6646807066134545e-05,5.8365269078489496e-07
75982170.104980469,75.982170104980,1.2992498349316947e-05,4.4961681345088095e-05,6.9335496512065382e-07
75982315.063476562,75.982315063477,1.2948984999104733e-05,6.2054908981923489e-05,8.0444803788327373e-07
75982460.021972656,75.982460021973,1.7802976774062939e-05,5.024457207816662e-05,6.4105300340193479e-07
75982604.98046875,75.982604980469,1.7186400219398683e-05,4.0277512129971996e-05,7.0260703572600418e-07
75982749.938964844,75.982749938965,1.2805944677266793e-05,5.3964122362569737e-05,7.0391892340148237e-07
75982894.897460938,75.982894897461,1.193716603837674e-05,6.1998768571647079e-05,7.5827767460129664e-07
75983039.855957031,75.983039855957,1.2935428683176402e-05,4.3922413154285324e-05,5.362519441548766e-07
75983184.814453125,75.983184814453,1.4393752957918781e-05,3.9925844051459471e-05,4.78355093636168e-07
75983329.772949219,75.983329772949,1.3251907844561946e-05,4.1261551024681392e-05,6.7444013973818357e-07
75983474.731445312,75.983474731445,1.0628323281171239e-05,4.3489258115233183e-05,6.6381950605591236e-07
75983619.689941406,75.983619689941,9.0220125072225926e-06,5.9346095795533124e-05,4.7696431716148079e-07
75983764.6484375,75.983764648438,9.6550030918082848e-06,5.6657260237852443e-05,4.4458338274936175e-07
75983909.606933594,75.983909606934,1.3129579330645519e-05,4.119429594839763e-05,6.3357428893711031e-07
75984054.565429688,75.984054565430,1.2367782488083206e-05,4.5633946665893857e-05,7.9678920472471573e-07
75984199.523925781,75.984199523926,1.323485131240513e-05,6.443017783498619e-05,5.0339691326439333e-07
75984344.482421875,75.984344482422,1.3656576207411467e-05,4.6515712321537581e-05,6.189686607256086e-07
75984489.440917969,75.984489440918,1.4861643743998792e-05,6.0476679529913752e-05,7.6135457413196476e-07
75984634.399414062,75.984634399414,1.4452963150570485e-05,6.0815875862127664e-05,6.6403165291902329e-07
75984779.357910156,75.984779357910,1.1279874729585955e-05,6.7047837255079351e-05,4.3835294403411493e-07
75984924.31640625,75.984924316406,1.1252193271594562e-05,4.5298452689367599e-05,4.5974257830821178e-07
75985069.274902344,75.985069274902,1.4133720716372516e-05,4.7870195404786943e-05,4.9184028819994681e-07
75985214.233398438,75.985214233398,9.6136767081431949e-06,5.6397203340042614e-05,5.2879029995034766e-07
75985359.191894531,75.985359191895,8.4547652216999676e-06,7.8260755630842632e-05,5.8420652984503958e-07
75985504.150390625,75.985504150391,8.9683371727664301e-06,8.514925674605853e-05,6.3064696045281866e-07
75985649.108886719,75.985649108887,1.0308643766056444e-05,7.0860826779418199e-05,5.9699477824974742e-07
75985794.067382812,75.985794067383,1.0960004365427614e-05,5.3841467269316191e-05,7.6127643921811818e-07
75985939.025878906,75.985939025879,1.1717564473414743e-05,4.0330091654655926e-05,7.0443316619672924e-07
75986083.984375,75.986083984375,1.420730732580602e-05,4.6155316691785563e-05,6.9034044632006628e-07
75986228.942871094,75.986228942871,1.3327586156505291e-05,4.9307900666946779e-05,6.3222694898274868e-07
75986373.901367188,75.986373901367,1.2781701942259367e-05,4.743686653170909e-05,5.586728273949568e-07
75986518.859863281,75.986518859863,1.2785973481268134e-05,5.2962290128511112e-05,7.4336482809548258e-07
75986663.818359375,75.986663818359,1.2029686428949766e-05,5.7454474686470472e-05,6.9446506347483109e-07
75986808.776855469,75.986808776855,1.1974800297969936e-05,6.8843216956542702e-05,3.6618434853567873e-07
75986953.735351562,75.986953735352,1.1067657553174707e-05,6.8346759793161979e-05,4.0911630768192272e-07
75987098.693847656,75.987098693848,1.1212013441464132e-05,6.3167519667437907e-05,5.133468505668276e-07
75987243.65234375,75.987243652344,1.2417891345302434e-05,4.5787876151697526e-05,6.0240061512300777e-07
75987388.610839844,75.987388610840,1.5441340372048929e-05,4.0731799775668239e-05,6.3752433854255797e-07
75987533.569335938,75.987533569336,1.666524106940774e-05,5.0993040569613415e-05,5.7890358799216269e-07
75987678.527832031,75.987678527832,1.3268106850968149e-05,6.0195622719395725e-05,6.7188260024915735e-07
75987823.486328125,75.987823486328,1.2605132760599161e-05,6.5257373560860226e-05,5.3246449601178609e-07
75987968.444824219,75.987968444824,1.5762503735314491e-05,5.1686401696193967e-05,5.1585518592365541e-07
75988113.403320312,75.988113403320,1.4435008744805696e-05,6.2117039045495856e-05,4.9934656539789591e-07
75988258.361816406,75.988258361816,1.0451557909400209e-05,7.3952069128555811e-05,5.4690733715534811e-07
75988403.3203125,75.988403320312,1.276728175879576e-05,6.4404249700146263e-05,6.5921603815108413e-07
75988548.278808594,75.988548278809,1.0252697103929629e-05,6.5328149702233325e-05,7.9973756754291228e-07
75988693.237304688,75.988693237305,1.2044955473743241e-05,8.4079078462849871e-05,7.7054626657083497e-07
75988838.195800781,75.988838195801,1.3763636733871795e-05,8.0896777769913218e-05,6.6669374397985531e-07
75988983.154296875,75.988983154297,1.243285562891327e-05,7.0789195193525557e-05,6.2433489567884445e-07
75989128.112792969,75.989128112793,1.0449623157900047e-05,6.8429470443324004e-05,7.8933927927959634e-07
75989273.071289062,75.989273071289,8.6408490758452743e-06,8.5718240260187947e-05,7.7774945992106536e-07
75989418.029785156,75.989418029785,1.0937343741600392e-05,8.7064215179846589e-05,8.6981577364495498e-07
75989562.98828125,75.989562988281,9.0602336434175604e-06,6.1215564654562205e-05,9.5205099217085963e-07
75989707.946777344,75.989707946777,8.9595552665324185e-06,7.3171918126670009e-05,7.2380774777778853e-07
75989852.905273438,75.989852905273,1.000922841596773e-05,9.7666281909653915e-05,4.819375303404367e-07
75989997.863769531,75.989997863770,1.0705363440798273e-05,9.2601712551736693e-05,6.0303426885442267e-07
75990142.822265625,75.990142822266,1.2040419768180773e-05,7.5146990277558944e-05,8.3999776462918258e-07
75990287.780761719,75.990287780762,8.6658631664263124e-06,7.5869287221099079e-05,6.1415052916233894e-07
75990432.739257812,75.990432739258,1.1515686067021869e-05,5.7684622375378717e-05,4.9500704459617361e-07
75990577.697753906,75.990577697754,1.3957694896903981e-05,7.5672350798018377e-05,6.5745745831953916e-07
75990722.65625,75.990722656250,1.3065194395618912e-05,0.00010462535812088269,7.3649375700563306e-07
75990867.614746094,75.990867614746,1.3365263004555402e-05,9.142670106692679e-05,7.8326118478966774e-07
75991012.573242188,75.991012573242,1.024048117629526e-05,8.448507587199284e-05,5.8871916142137392e-07
75991157.531738281,75.991157531738,9.953456865354802e-06,8.4980351541985398e-05,5.9151902320905371e-07
75991302.490234375,75.991302490234,9.7877430550926988e-06,8.643804423044548e-05,7.5396178020922779e-07
75991447.448730469,75.991447448730,1.2211735653705679e-05,7.7071323420776049e-05,8.5933262071457736e-07
75991592.407226562,75.991592407227,1.1915076578870012e-05,7.9018763917778571e-05,7.7720975346158358e-07
75991737.365722656,75.991737365723,1.0757140815089651e-05,8.3478219074283687e-05,5.9076125068052624e-07
75991882.32421875,75.991882324219,1.0443190077197137e-05,7.3703397395022348e-05,6.824911115001832e-07
75992027.282714844,75.992027282715,1.0711682690324524e-05,8.3451805846081295e-05,6.2368809092659968e-07
75992172.241210938,75.992172241211,1.1560558926536504e-05,7.0830424554432352e-05,5.6111728729404795e-07
75992317.199707031,75.992317199707,1.2045456560462226e-05,6.5758096335486493e-05,7.2237257445588986e-07
75992462.158203125,75.992462158203,1.1163037643601057e-05,0.00010504382931621507,5.3279829991582227e-07
75992607.116699219,75.992607116699,1.0528430822918166e-05,8.8346735613131671e-05,4.6358317097318668e-07
75992752.075195312,75.992752075195,1.2107088618969211e-05,5.5668022368215119e-05,6.0265472414938839e-07
75992897.033691406,75.992897033691,1.5015260698833517e-05,6.0757227876690819e-05,6.4312717539397825e-07
75993041.9921875,75.993041992188,1.0073596060253564e-05,8.1476780316585968e-05,5.5644167085918051e-07
75993186.950683594,75.993186950684,1.1242425551525499e-05,6.7267754910622828e-05,6.9861130040018525e-07
75993331.909179688,75.993331909180,1.3347450087460804e-05,6.5575185808774842e-05,6.0703823365899201e-07
75993476.867675781,75.993476867676,1.1147035699465702e-05,6.5274600164423637e-05,7.9897761900116204e-07
75993621.826171875,75.993621826172,1.1050115733821392e-05,0.00012533320472216258,1.2648689781834052e-06
75993766.784667969,75.993766784668,1.3098254372220697e-05,0.00012621574340011346,1.5142619847099784e-06
75993911.743164062,75.993911743164,1.1534571689166054e-05,0.00010945678715851065,1.1614976321865034e-06
75994056.701660156,75.994056701660,8.2743878443364918e-06,0.0001008738435082812,6.5135618477998669e-07
75994201.66015625,75.994201660156,9.096868786543509e-06,0.00012448471907652392,5.7257788622588967e-07
75994346.618652344,75.994346618652,8.2362269978713585e-06,0.00010549281481756055,7.5076922681089581e-07
75994491.577148438,75.994491577148,1.4278985152521197e-05,7.6108005192399621e-05,6.4017533971117187e-07
75994636.535644531,75.994636535645,1.2597502431409845e-05,6.6351710430381653e-05,6.8917785625043285e-07
75994781.494140625,75.994781494141,1.0473410876347998e-05,8.7152084106109388e-05,8.1775658071089979e-07
75994926.452636719,75.994926452637,1.1759416247167941e-05,6.4274990873210849e-05,7.834461905461294e-07
75995071.411132812,75.995071411133,1.223115244723491e-05,6.6353566569453171e-05,7.8062276218025271e-07
75995216.369628906,75.995216369629,1.3140613521415369e-05,5.6948229853784847e-05,9.2616851484208347e-07
75995361.328125,75.995361328125,1.0429296629755225e-05,5.6726576442012516e-05,9.644592012668562e-07
75995506.286621094,75.995506286621,8.9723557738147731e-06,8.8147894647807139e-05,9.0887531757608704e-07
75995651.245117188,75.995651245117,1.2313463824984268e-05,7.9440431587009984e-05,8.2247840560548348e-07
75995796.203613281,75.995796203613,1.5099305892443508e-05,7.2929969606034181e-05,8.0125577624664715e-07
75995941.162109375,75.995941162109,1.4547306686073394e-05,8.4247148575599843e-05,9.4155718257193096e-07
75996086.120605469,75.996086120605,1.25166029222949e-05,0.00010218575362727686,9.2766160661632477e-07
75996231.079101562,75.996231079102,1.1313899824174817e-05,0.0001219167016783456,1.1197970294156791e-06
75996376.037597656,75.996376037598,1.1255298785406408e-05,0.00010632785672804982,1.4715386710716933e-06
75996520.99609375,75.996520996094,1.0328967419475561e-05,0.00010906207212997526,1.2942615960305201e-06
75996665.954589844,75.996665954590,1.2679219588753971e-05,0.00010799922261930971,1.1944109069889501e-06
75996810.913085938,75.996810913086,1.3237437612874696e-05,0.00013395198410058893,1.7668296312477364e-06
75996955.871582031,75.996955871582,1.2011963852952513e-05,0.00032550874976847014,1.9057040015347184e-06
75997100.830078125,75.997100830078,1.3504977557955091e-05,0.00033996312707397334,1.4580650420237928e-06
75997245.788574219,75.997245788574,1.5075262304042941e-05,0.00023328830937993273,1.6855917165767549e-06
75997390.747070312,75.997390747070,9.9959378578711792e-06,0.00026807135844585377,2.1047073056733637e-06
75997535.705566406,75.997535705566,1.1357050413653012e-05,0.00023828811832071617,2.0879459828866843e-06
75997680.6640625,75.997680664062,1.2556427620408734e-05,0.00036523139788086328,3.2390612487657539e-06
75997825.622558594,75.997825622559,1.2053497887310263e-05,0.00064591925357721923,3.4727751478580492e-06
75997970.581054688,75.997970581055,1.2170396478740278e-05,0.0010798140154869046,3.5855024534161682e-06
75998115.539550781,75.998115539551,1.1928266596558375e-05,0.00090507072525834492,3.4238236312126874e-06
75998260.498046875,75.998260498047,9.892559721023959e-06,0.00091943478646983328,2.8903092578271363e-06
75998405.456542969,75.998405456543,1.1051088364034441e-05,0.0012284553165432816,4.2867117897667718e-06
75998550.415039062,75.998550415039,8.9839326958115569e-06,0.001737681212340554,5.328060488513156e-06
75998695.373535156,75.998695373535,9.9179288789557338e-06,0.0019097532721873381,6.4614788380076423e-06
75998840.33203125,75.998840332031,8.6054921691173029e-06,0.0068954167194925841,5.9349930975099932e-06
75998985.290527344,75.998985290527,1.0742560188166255e-05,0.025298040943094777,1.4031306821127012e-05
75999130.249023438,75.999130249023,1.0898907935117617e-05,0.013615725951417058,1.13261362886882e-05
75999275.207519531,75.999275207520,1.2416083204559835e-05,0.020183170942498819,4.0491748544323642e-05
75999420.166015625,75.999420166016,1.1856597393641109e-05,0.043343223083052315,6.525549230365872e-05
75999565.124511719,75.999565124512,1.0181993313962182e-05,0.043303841762788155,3.5585845466648967e-05
75999710.083007812,75.999710083008,1.0967741226810076e-05,0.046665262847467665,3.2054322917580718e-05
75999855.041503906,75.999855041504,2.1464566802108195e-05,19591.529446021228,4512.2082414141423
76000000,76.000000000000,5.3119232596614601e-05,78348.310702303832,18047.910710039811
76000144.958496094,76.000144958496,1.8928038607824246e-05,19582.912393786966,4511.7798680767537
76000289.916992188,76.000289916992,1.0370377826805725e-05,0.047311394834212504,3.4374770889146713e-05
76000434.875488281,76.000434875488,9.8663081263554158e-06,0.041015615774997252,3.612433236656581e-05
76000579.833984375,76.000579833984,9.9510761859617007e-06,0.044392511979332257,6.0546292981294281e-05
76000724.792480469,76.000724792480,8.6096029164800929e-06,0.023150717002987754,3.6855923661351863e-05
76000869.750976562,76.000869750977,1.2093954793886049e-05,0.012520597814996818,1.1250364287091336e-05
76001014.709472656,76.001014709473,1.3706534732634146e-05,0.023712266661261177,1.6521172046225783e-05
76001159.66796875,76.001159667969,1.4026837867873604e-05,0.0063858144732087492,7.381014967605858e-06
76001304.626464844,76.001304626465,1.0588368708952639e-05,0.0021058377144495396,7.4066266193151543e-06
76001449.584960938,76.001449584961,1.0567856222630825e-05,0.0024830653243002442,7.0215013259492538e-06
76001594.543457031,76.001594543457,1.1932315293194138e-05,0.0014754351687718029,5.3747881695279738e-06
76001739.501953125,76.001739501953,1.0045182114556167e-05,0.00082499398376115684,3.6346349504658188e-06
76001884.460449219,76.001884460449,1.0792155822079406e-05,0.0010129844155724304,2.8732360702429164e-06
76002029.418945312,76.002029418945,1.2535571185389012e-05,0.00104647451569256,2.7167199453209649e-06
76002174.377441406,76.002174377441,1.320670036883865e-05,0.00059548942938023963,2.8629839996602008e-06
76002319.3359375,76.002319335938,1.0805836618785248e-05,0.00035866254269015962,3.0055054190758511e-06
76002464.294433594,76.002464294434,9.5564833549072276e-06,0.00023318973910122783,1.9422610504080221e-06
76002609.252929688,76.002609252930,1.0749547408799677e-05,0.00021429139996217471,1.7952834232001068e-06
76002754.211425781,76.002754211426,8.1565838489116639e-06,0.00019955467748425528,1.5414940161221285e-06
76002899.169921875,76.002899169922,8.1467077373875903e-06,0.00029114494870975232,1.6703060892298571e-06
76003044.128417969,76.003044128418,1.3391184781478787e-05,0.00029765776479686234,1.8637434641091217e-06
76003189.086914062,76.003189086914,1.3231440891664097e-05,0.00016864397073426199,1.485110240470208e-06
76003334.045410156,76.003334045410,1.090152645742276e-05,0.0001319238088523465,1.3788542950313713e-06
76003479.00390625,76.003479003906,1.1113144448146422e-05,0.00012501105167438153,1.0619714396361728e-06
76003623.962402344,76.003623962402,9.3480685819075812e-06,0.00011627812310225757,1.4496485887730602e-06
76003768.920898438,76.003768920898,6.6491488669542381e-06,0.0001163066093098301,1.0848111312915981e-06
76003913.879394531,76.003913879395,9.9323954395123296e-06,0.00011907045510992446,8.2368483492449632e-07
76004058.837890625,76.004058837891,7.5127698019105421e-06,0.00010088925630887037,8.2897029251101756e-07
76004203.796386719,76.004203796387,9.5635734772252748e-06,7.9747800280905367e-05,8.2647285753840045e-07
76004348.754882812,76.004348754883,1.331965366820918e-05,8.8837779876589187e-05,7.8173433898301584e-07
76004493.713378906,76.004493713379,1.0808180143602155e-05,0.00010227608446002298,7.8428867043871747e-07
76004638.671875,76.004638671875,9.9513255555792244e-06,6.1330397420977879e-05,6.6891318551027778e-07
76004783.630371094,76.004783630371,7.8217529886640259e-06,5.0031529238668002e-05,7.0438365016014785e-07
76004928.588867188,76.004928588867,8.5188553471746927e-06,6.4055960085047592e-05,8.7303165287942009e-07
76005073.547363281,76.005073547363,8.7731308883731927e-06,6.9650061042047189e-05,9.8731503588282905e-07
76005218.505859375,76.005218505859,1.11887464960934e-05,8.2878679846699012e-05,9.5179444024493873e-07
76005363.464355469,76.005363464355,1.2570723170268877e-05,5.9521041190377249e-05,8.8917656062562509e-07
76005508.422851562,76.005508422852,1.1208457906837466e-05,6.2705143381611709e-05,5.2272684480685104e-07
76005653.381347656,76.005653381348,1.1162880610634281e-05,7.964697996669769e-05,6.5916133296461636e-07
76005798.33984375,76.005798339844,1.3119845457894033e-05,7.8763663413306933e-05,7.1751716904106716e-07
76005943.298339844,76.005943298340,1.3402408651455424e-05,8.9195493873044175e-05,1.1640773389881564e-06
76006088.256835938,76.006088256836,1.1151457498442744e-05,0.00010193674036855936,1.3764340471690841e-06
76006233.215332031,76.006233215332,9.8902184482591478e-06,0.00010603717718459882,1.4939681371054293e-06
76006378.173828125,76.006378173828,9.7607518184281236e-06,0.0001201546243783647,1.0680008941518188e-06
76006523.132324219,76.006523132324,9.3811488049060198e-06,6.7814974529223173e-05,8.2456869921967765e-07
76006668.090820312,76.006668090820,1.2113874344564532e-05,6.7934755205457839e-05,6.3757727425832364e-07
76006813.049316406,76.006813049316,1.1856903609444972e-05,6.9560674605895131e-05,5.4790437866790102e-07
76006958.0078125,76.006958007812,1.2794972846824437e-05,9.1128386773780713e-05,6.9728655471225625e-07
76007102.966308594,76.007102966309,9.7060859707639956e-06,7.0421302323396415e-05,5.6489976503109932e-07
76007247.924804688,76.007247924805,1.015624782233896e-05,6.0207529913274991e-05,6.8306749825424034e-07
76007392.883300781,76.007392883301,1.1380607539631048e-05,7.9528522851931592e-05,6.9675123141786005e-07
76007537.841796875,76.007537841797,8.1242008036192824e-06,9.6222401719206255e-05,6.2534713893210117e-07
76007682.800292969,76.007682800293,8.4575378805577129e-06,8.107134415214516e-05,6.3559998366298152e-07
76007827.758789062,76.007827758789,1.0684133946900517e-05,7.0894909288250112e-05,6.1437979761001267e-07
76007972.717285156,76.007972717285,9.5435396708793501e-06,5.7109675677949326e-05,7.3796252883634369e-07
76008117.67578125,76.008117675781,8.4572698910467118e-06,5.8883540853651536e-05,7.1156277659099782e-07
76008262.634277344,76.008262634277,1.0340633735890291e-05,8.0187549494805638e-05,7.3223628945514096e-07
76008407.592773438,76.008407592773,1.0621949362631357e-05,6.2750848043112019e-05,7.8951553697158358e-07
76008552.551269531,76.008552551270,1.0957874544491209e-05,9.0602079058692451e-05,5.9947325122336629e-07
76008697.509765625,76.008697509766,9.7865169295902898e-06,8.9130755199961752e-05,5.6458005548893921e-07
76008842.468261719,76.008842468262,1.0593373027644369e-05,0.00010396794512153707,5.5005321182680107e-07
76008987.426757812,76.008987426758,1.083420504100954e-05,9.4168656491426213e-05,4.4627055174122241e-07
76009132.385253906,76.009132385254,1.0037476008478667e-05,9.264824457038548e-05,6.3899088755591886e-07
76009277.34375,76.009277343750,9.856813024287876e-06,0.0001057176127861305,5.3473324960954392e-07
76009422.302246094,76.009422302246,9.9399756748664378e-06,7.8300121166144032e-05,4.7526921748871108e-07
76009567.260742188,76.009567260742,1.3725379327198517e-05,6.7044038538517569e-05,6.8639052049199107e-07
76009712.219238281,76.009712219238,1.4404284851127133e-05,8.0222129325030088e-05,6.1410780090462547e-07
76009857.177734375,76.009857177734,1.3206154899652214e-05,9.4521909138881458e-05,5.9370411223908608e-07
76010002.136230469,76.010002136230,1.1198746679615665e-05,7.8875776878046803e-05,6.5529601411810164e-07
76010147.094726562,76.010147094727,1.1820756245235085e-05,5.6423969850412205e-05,6.7673494430069801e-07
76010292.053222656,76.010292053223,1.3366312230995194e-05,6.9809527679871703e-05,5.2734941480524882e-07
76010437.01171875,76.010437011719,1.2112789654979362e-05,8.8484679673855312e-05,6.7223702174251166e-07
76010581.970214844,76.010581970215,1.4217357264800229e-05,9.9297116751868124e-05,7.3325951748572113e-07
76010726.928710938,76.010726928711,1.1264201815645876e-05,8.7641923352059088e-05,8.9258408513475152e-07
76010871.887207031,76.010871887207,1.2983101849406846e-05,6.0233134744667475e-05,8.4185191701820549e-07
76011016.845703125,76.011016845703,1.4531463424129472e-05,7.4896876621612535e-05,5.5569361603898105e-07
76011161.804199219,76.011161804199,1.3400120609012651e-05,9.1812936395649206e-05,5.8141411929458136e-07
76011306.762695312,76.011306762695,1.3954812049411376e-05,7.1409661178594574e-05,8.1523139094048703e-07
76011451.721191406,76.011451721191,1.3414390378129159e-05,5.0123257923894124e-05,7.7637145007157129e-07
76011596.6796875,76.011596679688,8.7306230829039667e-06,3.6618776008411644e-05,6.0757802192740495e-07
76011741.638183594,76.011741638184,1.175621221053078e-05,7.1961127990987896e-05,7.0498135793573482e-07
76011886.596679688,76.011886596680,1.2366187506072507e-05,7.7204479600790209e-05,4.7377537765242761e-07
76012031.555175781,76.012031555176,1.0725996753941886e-05,6.4362276273687919e-05,4.7267542935679797e-07
76012176.513671875,76.012176513672,9.8828507233441172e-06,5.4758929922916563e-05,6.1246302738460599e-07
76012321.472167969,76.012321472168,9.1939033599378876e-06,5.8841643640618154e-05,9.9208452920701326e-07
76012466.430664062,76.012466430664,7.6121789006145383e-06,6.5517392950763945e-05,9.3585902649204909e-07
76012611.389160156,76.012611389160,7.5835361191502032e-06,4.5709082486952956e-05,7.2387861644751652e-07
76012756.34765625,76.012756347656,1.2338678996316095e-05,5.7949675284834151e-05,7.8303858411015595e-07
76012901.306152344,76.012901306152,1.6077006077983466e-05,5.7970486075200268e-05,7.3270997207286511e-07
76013046.264648438,76.013046264648,1.3992861572087446e-05,6.9458701944180107e-05,7.3387227394689949e-07
76013191.223144531,76.013191223145,1.3491536439725958e-05,7.9421602124905881e-05,8.6027187571575564e-07
76013336.181640625,76.013336181641,1.1714913197529497e-05,6.5149228184742419e-05,7.8491351842011946e-07
76013481.140136719,76.013481140137,1.0874242310590819e-05,4.707487398768194e-05,7.2651561189628107e-07
76013626.098632812,76.013626098633,1.3353944457537604e-05,3.6000050818836445e-05,6.8749010822492207e-07
76013771.057128906,76.013771057129,1.4469019128179068e-05,4.5552462604432937e-05,7.6001514859644961e-07
76013916.015625,76.013916015625,1.3863784494305089e-05,4.8528416616109294e-05,6.7701935796393658e-07
76014060.974121094,76.014060974121,1.3930125732024432e-05,4.5276275146880084e-05,6.7880917233922684e-07
76014205.932617188,76.014205932617,1.3317721903780038e-05,5.6942219771218671e-05,7.2225448703190257e-07
76014350.891113281,76.014350891113,1.3033910064076877e-05,6.509867854463093e-05,7.8175068181188595e-07
76014495.849609375,76.014495849609,1.1677836740303899e-05,6.8836621567957792e-05,8.4692479752314147e-07
76014640.808105469,76.014640808105,1.0925744558469794e-05,5.9302898725892164e-05,7.4463010430927002e-07
76014785.766601562,76.014785766602,1.1196924026670069e-05,5.4986818862189134e-05,9.502758277139032e-07
76014930.725097656,76.014930725098,1.1769140756163793e-05,5.7078413056217131e-05,8.5942281376367298e-07
76015075.68359375,76.015075683594,1.6403734737486254e-05,5.2643634661814934e-05,5.5881368434716263e-07
76015220.642089844,76.015220642090,1.4252083340151578e-05,6.8414895839094786e-05,5.1394794790297506e-07
76015365.600585938,76.015365600586,8.3089805361370018e-06,6.6276244080905607e-05,5.2162425254804874e-07
76015510.559082031,76.015510559082,9.195170332891254e-06,5.9125834624508205e-05,6.6343294211348858e-07
76015655.517578125,76.015655517578,1.0998541834241156e-05,4.7473692434731553e-05,7.3738321332328083e-07
76015800.476074219,76.015800476074,1.1292340016795891e-05,6.0613684721478658e-05,8.7022710543435575e-07
76015945.434570312,76.015945434570,1.1658189693812117e-05,4.894336797976387e-05,5.7830332574062139e-07
76016090.393066406,76.016090393066,1.1980252314541065e-05,3.976473046035491e-05,5.0759318060758282e-07
76016235.3515625,76.016235351562,1.5739907919325828e-05,5.6163322205693832e-05,6.5448452858786758e-07
76016380.310058594,76.016380310059,1.1616988515049181e-05,5.3900306065316296e-05,5.7102714209198016e-07
76016525.268554688,76.016525268555,1.1199913454079647e-05,4.6157901048284337e-05,4.785380687202503e-07
76016670.227050781,76.016670227051,1.2721747806224081e-05,5.601769243029486e-05,4.7659813747417776e-07
76016815.185546875,76.016815185547,1.130473718969653e-05,6.0492937416854457e-05,6.7428443686001153e-07
76016960.144042969,76.016960144043,1.1876539786150717e-05,6.0510582633757539e-05,7.1072251043055368e-07
76017105.102539062,76.017105102539,9.7358410494994498e-06,7.693556864519134e-05,5.6432029051731463e-07
76017250.061035156,76.017250061035,1.133676654686011e-05,6.8393690028142312e-05,4.7791859352256217e-07
76017395.01953125,76.017395019531,1.4569043191985664e-05,4.448294764653258e-05,5.34098472238893e-07
76017539.978027344,76.017539978027,1.5352490479314263e-05,3.7287028031535505e-05,6.4432926491365302e-07
76017684.936523438,76.017684936523,1.4116194596550313e-05,5.4300082619777012e-05,8.4498463141599324e-07
76017829.895019531,76.017829895020,1.1807106326312306e-05,4.0684869548666367e-05,6.4379624198150144e-07
76017974.853515625,76.017974853516,1.466768022293471e-05,3.3055465302602629e-05,7.2497608562654499e-07
76018119.812011719,76.018119812012,1.4121428863193682e-05,6.5259851489916519e-05,5.9414428773162618e-07
76018264.770507812,76.018264770508,1.3877689389102219e-05,6.7092838074525265e-05,6.3147049734782119e-07
76018409.729003906,76.018409729004,1.5304862607746112e-05,4.1843342893037802e-05,7.7648086896009782e-07
76018554.6875,76.018554687500,1.3931564607598431e-05,4.6800547550024479e-05,6.0419341168320555e-07
76018699.645996094,76.018699645996,1.2366732311291914e-05,6.0894101729417008e-05,5.6660509545974414e-07
76018844.604492188,76.018844604492,1.4019256701187492e-05,5.9530049861019292e-05,6.4091640526344396e-07
76018989.562988281,76.018989562988,9.5850785655249275e-06,5.2326793913176906e-05,6.5346513922079919e-07
76019134.521484375,76.019134521484,1.2688093733358492e-05,4.2702910101992668e-05,6.5963964645757083e-07
76019279.479980469,76.019279479980,1.4857626355468782e-05,3.8603151266047339e-05,7.0952855341681281e-07
76019424.438476562,76.019424438477,1.0275723929277717e-05,4.2088605161199283e-05,7.7224911304064949e-07
76019569.396972656,76.019569396973,1.0680270356754983e-05,3.9589769845696844e-05,7.7870421359677017e-07
76019714.35546875,76.019714355469,1.0321383220625749e-05,4.6983239403781346e-05,5.7254523874371103e-07
