wavelength_nm,dispersion_ps_per_nm_km,gdd_fiber_fs2,gdd_sf11_rod_fs2,gdd_total_fs2,tod_fiber_fs3,pulse_duration_fiber_ps,pulse_duration_fiber_sf11_rod_ps,best_grating_l_eff_cm,best_pulse_duration_grating_fiber_ps
1275.0,-26.95211546365504,1222203.3135151847,0.0,1222203.3135151847,4080115.688724861,28.23914766082256,28.23914766082256,20.0,154.3675596758479
1276.0,-26.800038529091587,1217459.0858737887,0.0,1217459.0858737887,4100082.3862521015,28.129533720587748,28.129533720587748,20.0,155.5167560437177
1277.0,-26.64829043644004,1212709.915183454,0.0,1212709.915183454,4101449.65266852,28.01980558049271,28.01980558049271,20.0,156.67349188738197
1278.0,-26.497369264704716,1207977.4229768978,0.0,1207977.4229768978,4084012.8247104883,27.910462799517788,27.910462799517788,20.0,157.83733700642725
1279.0,-26.34777309288993,1203283.3660233964,0.0,1203283.3660233964,4047566.1394868223,27.80200806109887,27.80200806109887,20.0,159.0078588968252
1280.0,-26.2,1198649.6365930242,0.0,1198649.6365930242,3994398.086468313,27.694947179229324,27.694947179229324,20.0,160.1846227566499
1281.0,-26.054415949246316,1194092.5120054765,0.0,1194092.5120054765,3936847.7432074863,27.589656236081215,27.589656236081215,20.0,161.36732436170055
1282.0,-25.910858440668612,1189605.3308921948,0.0,1189605.3308921948,3887441.1080875676,27.48598132253208,27.48598132253208,20.0,162.5561903409605
1283.0,-25.769032858513704,1185175.6196698563,0.0,1185175.6196698563,3848793.4962894353,27.383634240115885,27.383634240115885,20.0,163.75158248359102
1284.0,-25.628644587028404,1180790.8251565495,0.0,1180790.8251565495,3821025.51681324,27.282324951347366,27.282324951347366,20.0,164.95386530006368
1285.0,-25.48939901045953,1176438.3144154777,0.0,1176438.3144154777,3804258.429604221,27.181761576111498,27.181761576111498,20.0,166.16340603863895
1286.0,-25.351001513053887,1172105.374598659,0.0,1172105.374598659,3798614.147463759,27.081650388053404,27.081650388053404,20.0,167.38057470206834
1287.0,-25.213157479058303,1167779.2127906298,0.0,1167779.2127906298,3804215.2379635903,26.9816958109689,26.9816958109689,20.0,168.6057440645221
1288.0,-25.07557229271958,1163446.955852144,0.0,1163446.955852144,3821184.9253618936,26.881600415195642,26.881600415195642,20.0,169.8392896887462
1289.0,-24.93795133828454,1159095.6502638762,0.0,1159095.6502638762,3849647.0925218104,26.781064914004993,26.781064914004993,20.0,171.08158994345658
1290.0,-24.8,1154712.2619701219,0.0,1154712.2619701219,3888508.481781128,26.679788159994654,26.679788159994654,20.0,172.33302602097166
1291.0,-24.661486162073036,1150286.4393511578,0.0,1150286.4393511578,3931771.264639544,26.5775309826594,26.5775309826594,20.0,173.5939181132776
1292.0,-24.52242770855181,1145818.8367109925,0.0,1145818.8367109925,3973347.227806614,26.474308499797846,26.474308499797846,20.0,174.86433311318578
1293.0,-24.382905023444753,1141312.8847762619,0.0,1141312.8847762619,4011985.241749204,26.37019997753239,26.37019997753239,20.0,176.14427477090462
1294.0,-24.242998490760286,1136772.036164789,0.0,1136772.036164789,4047651.798271797,26.265285187756852,26.265285187756852,20.0,177.43374735224563
1295.0,-24.10278849450685,1132199.7654282309,0.0,1132199.7654282309,4080313.2089401116,26.15964440912059,26.15964440912059,20.0,178.73275565293184
1296.0,-23.96235541869286,1127599.5690947203,0.0,1127599.5690947203,4109935.604554929,26.053358428012437,26.053358428012437,20.0,180.04130501318065
1297.0,-23.821779647326757,1122974.9657115152,0.0,1122974.9657115152,4136484.934626114,25.946508539544844,25.946508539544844,20.0,181.35940133255906
1298.0,-23.681141564416958,1118329.495887639,0.0,1118329.495887639,4159926.9668459,25.839176548537814,25.839176548537814,20.0,182.68705108512268
1299.0,-23.540521553971892,1113666.7223365293,0.0,1113666.7223365293,4180227.2865601485,25.731444770502982,25.731444770502982,20.0,184.02426133484195
1300.0,-23.4,1108990.2299186822,0.0,1108990.2299186822,4197710.695355813,25.623396032627614,25.623396032627614,20.0,185.37103975132007
1301.0,-23.259639402461538,1104302.8227328113,0.0,1104302.8227328113,4214149.373231733,25.51509512284518,25.51509512284518,20.0,186.72741317792818
1302.0,-23.119430725124143,1099604.1054253639,0.0,1099604.1054253639,4231341.979159843,25.406532906849883,25.406532906849883,20.0,188.09348353271807
1303.0,-22.979347047707286,1094892.8747743135,0.0,1094892.8747743135,4249659.576724915,25.297681584828446,25.297681584828446,20.0,189.46937256873773
1304.0,-22.839361449930436,1090167.9201595364,0.0,1090167.9201595364,4269113.891805565,25.18851318605243,25.18851318605243,20.0,190.85520339718298
1305.0,-22.699447011513072,1085428.0235485325,0.0,1085428.0235485325,4289716.711866227,25.078999568548976,25.078999568548976,20.0,192.2511005059906
1306.0,-22.55957681217466,1080671.9594821415,0.0,1080671.9594821415,4311479.886134402,24.96911241877143,24.96911241877143,20.0,193.6571897787661
1307.0,-22.419723931634678,1075898.4950602634,0.0,1075898.4950602634,4334415.325778289,24.858823251270103,24.858823251270103,20.0,195.07359851404846
1308.0,-22.27986144961259,1071106.389927575,0.0,1071106.389927575,4358535.004084667,24.748103408363036,24.748103408363036,20.0,196.50045544492173
1309.0,-22.139962445827877,1066294.396259249,0.0,1066294.396259249,4383850.956637501,24.63692405980683,24.63692405980683,20.0,197.93789075898002
1310.0,-22.0,1061461.2587466724,0.0,1061461.2587466724,4410188.036450167,24.525256202467464,24.525256202467464,20.0,199.38603611865136
1311.0,-21.85995622808081,1056606.1265494316,0.0,1056606.1265494316,4436617.026791562,24.413080178318083,24.413080178318083,20.0,200.84501516345316
1312.0,-21.719849390951616,1051729.7942095539,0.0,1051729.7942095539,4462194.98905467,24.30041434529196,24.30041434529196,20.0,202.31491485952816
1313.0,-21.579706785726103,1046833.4745534008,0.0,1046833.4745534008,4486722.76264853,24.18728672562389,24.18728672562389,20.0,203.79581387275095
1314.0,-21.439555709517954,1041918.3879958747,0.0,1041918.3879958747,4510188.368803056,24.073725516874642,24.073725516874642,20.0,205.28779207932996
1315.0,-21.299423459440852,1036985.7625549015,0.0,1036985.7625549015,4532579.765341379,23.95975909226515,23.95975909226515,20.0,206.79093058738968
1316.0,-21.159337332608484,1032036.8338659127,0.0,1032036.8338659127,4553884.846498389,23.84541600101068,23.84541600101068,20.0,208.30531175896442
1317.0,-21.019324626134534,1027072.8451963256,0.0,1027072.8451963256,4574091.442739097,23.73072496865493,23.73072496865493,20.0,209.83101923240747
1318.0,-20.87941263713268,1022095.0474600255,0.0,1022095.0474600255,4593187.320576277,23.61571489740417,23.61571489740417,20.0,211.36813794522973
1319.0,-20.739628662716605,1017104.6992318479,0.0,1017104.6992318479,4611160.182387575,23.500414866461348,23.500414866461348,20.0,212.9167541573748
1320.0,-20.6,1012103.06676206,0.0,1012103.06676206,4628387.747614668,23.384854132360175,23.384854132360175,20.0,214.47695547493913
