Offset_Hz,Offset_kHz,20260515_092941,20260515_133100,20260515_134951,20260515_140509,20260521_162959
79437.2558594,79.4372558594,-100.046329065,-94.7080369045,-95.3982245696,-96.2129844452,-93.2258421921
79582.2143555,79.5822143555,-102.340526199,-94.1438678195,-95.0738960947,-95.6320588261,-93.7847694126
79727.1728516,79.7271728516,-100.910573215,-94.9233905282,-94.8740419483,-95.7481320399,-93.4919180661
79872.1313477,79.8721313477,-99.5623777415,-94.1039201191,-94.786824518,-97.292836075,-93.6784450542
80017.0898438,80.0170898438,-100.516044533,-93.5778052267,-94.0674827512,-95.8690339258,-94.5022095781
80162.0483398,80.1620483398,-99.6245645624,-94.1032375654,-95.0188267186,-94.9498699264,-94.2852464128
80307.0068359,80.3070068359,-99.110995789,-94.4763905583,-96.6785139773,-96.2037980765,-93.6209995813
80451.965332,80.451965332,-99.84083835,-93.5596760697,-97.5585371488,-96.3775867263,-93.4017378961
80596.9238281,80.5969238281,-98.9739401443,-93.5157724701,-96.2057405002,-96.7678173066,-94.1195232025
80741.8823242,80.7418823242,-98.8921110454,-94.5651427654,-96.0858720311,-96.6176088047,-93.2148536806
80886.8408203,80.8868408203,-99.6790018435,-95.0419167008,-95.5156452995,-95.1951320049,-94.3727027885
81031.7993164,81.0317993164,-99.4403259219,-94.0749210271,-95.1079045706,-96.0244959157,-95.1878294597
81176.7578125,81.1767578125,-98.3315888208,-94.1306232165,-94.9185504525,-97.130352735,-93.5702516853
81321.7163086,81.3217163086,-98.0494675062,-95.9687151068,-94.392823969,-97.5804240593,-92.8591272038
81466.6748047,81.4666748047,-99.739284233,-95.0517666267,-95.3834065004,-96.5395939169,-93.8988079529
81611.6333008,81.6116333008,-98.6873388169,-93.6502677171,-94.6752938613,-97.0179792304,-95.5625991021
81756.5917969,81.7565917969,-97.7470406731,-94.251070785,-95.2548750146,-96.2113808402,-95.4082018621
81901.550293,81.901550293,-100.540069241,-93.024627064,-94.9092322781,-95.7225277242,-93.9814658717
82046.5087891,82.0465087891,-99.2408228515,-92.3025921252,-95.6508022669,-95.0613591703,-94.2525124352
82191.4672852,82.1914672852,-98.5801738763,-92.577822365,-95.3627058949,-96.5269998413,-93.5250488453
82336.4257812,82.3364257812,-99.3519939093,-94.779568184,-95.2825153511,-95.3575084,-92.3237120825
82481.3842773,82.4813842773,-100.305299177,-94.6178153984,-95.2347738437,-95.5159869384,-93.1444271812
82626.3427734,82.6263427734,-100.305928073,-93.7687097603,-94.8204081757,-94.7935187765,-94.4957000065
82771.3012695,82.7713012695,-98.995893427,-94.0211433452,-95.2691350156,-95.1424301254,-94.8470959189
82916.2597656,82.9162597656,-98.0459578327,-93.7971062591,-94.8597285078,-94.9985131748,-95.2418962637
83061.2182617,83.0612182617,-97.8998960427,-93.2868673389,-94.6337584039,-95.366404947,-93.0682450479
83206.1767578,83.2061767578,-98.4305395963,-92.9112603781,-96.2078756165,-96.1371758286,-93.1341019208
83351.1352539,83.3511352539,-99.1413955792,-93.5843241584,-95.0680243405,-96.7758713004,-93.0878916452
83496.09375,83.49609375,-99.5953100974,-94.2854661835,-95.0073655727,-97.2368020195,-93.7254615585
83641.0522461,83.6410522461,-100.735617737,-94.0943771461,-96.4084262532,-96.8508982368,-94.159716387
83786.0107422,83.7860107422,-100.498367813,-94.5654002437,-96.1929021036,-95.9473547781,-95.3144769728
83930.9692383,83.9309692383,-98.2299289648,-93.3448244244,-94.9058941568,-95.7798126834,-93.6709872556
84075.9277344,84.0759277344,-99.3315448464,-93.4515890739,-94.7573372654,-96.3401583353,-92.3371888424
84220.8862305,84.2208862305,-99.3062791522,-93.4138152061,-94.763721017,-95.022657098,-93.1352257011
84365.8447266,84.3658447266,-98.0459545768,-93.895178838,-95.3054070147,-95.2387738547,-94.5515635933
84510.8032227,84.5108032227,-99.0903701542,-92.7535238899,-95.0380349828,-96.8971256482,-94.8324668074
84655.7617188,84.6557617188,-99.6200832383,-92.4020020018,-94.662553366,-96.4112739619,-94.4963581249
84800.7202148,84.8007202148,-99.0194236975,-93.6634318345,-94.5712496946,-93.907281364,-93.4449500526
84945.6787109,84.9456787109,-99.9107014749,-95.7200053167,-95.1323139748,-94.487314277,-92.3834092576
85090.637207,85.090637207,-99.9022131894,-95.4471069186,-95.5895076093,-95.3924547541,-91.612712057
85235.5957031,85.2355957031,-99.2332846871,-94.5543498018,-95.6304839065,-95.4341464696,-92.6053140093
85380.5541992,85.3805541992,-97.7896614885,-93.7926614139,-94.5851659999,-95.327547365,-94.0974013985
85525.5126953,85.5255126953,-96.9892702777,-94.2193460937,-94.7468694007,-96.1757568386,-94.1604287371
85670.4711914,85.6704711914,-98.0428159812,-95.02817627,-93.8908051271,-95.7317478077,-93.4691529606
85815.4296875,85.8154296875,-97.6493672789,-93.8300316833,-94.8667025171,-95.8936780356,-93.4749320892
85960.3881836,85.9603881836,-98.253490053,-93.6480140995,-94.841862467,-95.3542559881,-93.5916508597
86105.3466797,86.1053466797,-98.6637798825,-92.3765679861,-94.2738440653,-96.4878852582,-93.631562716
86250.3051758,86.2503051758,-98.6041649666,-93.4370546631,-93.2963055436,-96.3446574234,-93.9378827226
86395.2636719,86.3952636719,-98.1792090787,-93.9306468036,-94.2004988868,-95.5705151736,-94.366463667
86540.222168,86.540222168,-97.4669067535,-94.3490185837,-94.7350110184,-94.7072276764,-92.8798173349
86685.1806641,86.6851806641,-96.9501984307,-95.3209769328,-94.5498844245,-94.5395538162,-93.0199076979
86830.1391602,86.8301391602,-97.4811917952,-93.7478510316,-94.4769420002,-94.305421069,-91.9559371813
86975.0976562,86.9750976562,-98.2160347766,-93.93772254,-93.965843294,-94.9108593398,-93.2533174883
87120.0561523,87.1200561523,-98.1933722678,-94.9749349781,-93.7714676853,-96.2230350474,-95.1682263777
87265.0146484,87.2650146484,-97.6466980773,-94.0421860511,-94.4739589142,-96.1710289453,-94.2029672727
87409.9731445,87.4099731445,-97.5515280653,-92.3211020016,-95.180681391,-96.8002380893,-94.8720250833
87554.9316406,87.5549316406,-98.3082903793,-92.8314321741,-94.3291543713,-96.9876778427,-92.7236933107
87699.8901367,87.6998901367,-98.244748988,-93.5427556934,-94.0220752319,-95.5104961227,-92.5730522922
87844.8486328,87.8448486328,-97.9667610485,-92.4996904804,-93.9162763872,-95.4070494587,-92.8388940238
87989.8071289,87.9898071289,-97.6443269295,-94.1333590277,-94.7741230518,-94.7768701873,-92.7753905141
88134.765625,88.134765625,-97.6551042827,-93.4155629543,-94.9934184818,-94.7529901299,-92.0489597182
88279.7241211,88.2797241211,-98.9965513971,-94.7226422001,-93.9093443142,-95.0778935917,-92.5893655229
88424.6826172,88.4246826172,-97.8714610223,-95.0499703863,-94.2937493269,-95.5961090014,-93.2274221663
88569.6411133,88.5696411133,-98.9820733181,-93.6472536735,-95.1862482813,-95.9705870081,-93.0654828342
88714.5996094,88.7145996094,-99.2835847501,-92.7789164939,-95.2454735677,-97.4611448173,-92.5850979735
88859.5581055,88.8595581055,-98.6912372331,-93.2963648626,-94.1502225969,-96.6494060246,-93.0665055768
89004.5166016,89.0045166016,-97.8134596695,-94.190356061,-94.2162313953,-96.1178797342,-94.7250577269
89149.4750977,89.1494750977,-98.0623813396,-93.5536344315,-94.2161865976,-94.917182162,-93.9955376372
89294.4335938,89.2944335938,-98.2235253974,-92.6642854608,-94.2038691506,-94.1349628072,-93.1066491198
89439.3920898,89.4393920898,-96.4521494326,-93.3961262895,-94.9345811663,-94.4268781595,-93.202487936
89584.3505859,89.5843505859,-96.9773377221,-94.7688472683,-94.7136843798,-93.6651495645,-93.0893970863
89729.309082,89.729309082,-98.1899671408,-94.5741104405,-95.0080743876,-94.4861847511,-92.9488149934
89874.2675781,89.8742675781,-97.598835312,-94.5492343844,-95.089213985,-94.8598390727,-92.9204939894
90019.2260742,90.0192260742,-96.9397429714,-93.7073578894,-94.9587591843,-95.5125413801,-93.7457494527
90164.1845703,90.1641845703,-96.8773352055,-93.3046095929,-93.9405019801,-95.0221807066,-93.2683707762
90309.1430664,90.3091430664,-98.3539898169,-93.5895764161,-94.7195060443,-94.3067972027,-93.6985358957
90454.1015625,90.4541015625,-97.9447000933,-94.2815247746,-94.1988869368,-95.3501739471,-93.1375934353
90599.0600586,90.5990600586,-97.3408435057,-94.4230009248,-95.6814911761,-95.4292379072,-92.7640414057
90744.0185547,90.7440185547,-97.1893584218,-93.6214256291,-95.446999703,-96.1488557977,-92.0686743791
90888.9770508,90.8889770508,-97.5661753546,-92.580058826,-94.4738400025,-95.3033325803,-92.5009542268
91033.9355469,91.0339355469,-98.2816276446,-92.1304594204,-95.0671289025,-95.0261797662,-92.9766472583
91178.894043,91.178894043,-99.0149597618,-92.8143842397,-94.2814323567,-95.5185751678,-92.5383257398
91323.8525391,91.3238525391,-98.4984955134,-92.581206303,-94.4139062973,-94.7681037329,-93.6703494162
91468.8110352,91.4688110352,-97.1143431209,-92.7994820414,-94.7517782393,-94.2097042515,-93.5618339441
91613.7695312,91.6137695312,-98.0153688887,-93.646038707,-94.1509371904,-94.2641532081,-93.5361577907
91758.7280273,91.7587280273,-99.2568359119,-92.2358133637,-94.6406427553,-97.2467900106,-92.3669669828
91903.6865234,91.9036865234,-98.6175337606,-93.5025835028,-94.199946618,-95.7771060303,-92.6129849001
92048.6450195,92.0486450195,-98.8793077004,-94.8518713024,-93.7809216124,-95.5138913267,-91.5842140038
92193.6035156,92.1936035156,-98.5052008147,-93.0804212267,-93.5065653369,-94.5925020604,-91.6450816973
92338.5620117,92.3385620117,-97.6029945499,-92.2117548919,-94.0147156169,-94.4393576968,-91.6696112967
92483.5205078,92.4835205078,-96.1305705431,-91.7049980138,-95.4218614892,-95.3919594654,-93.3521668149
92628.4790039,92.6284790039,-96.1055181929,-92.7171871586,-94.8213088005,-94.1343637766,-94.0318567889
92773.4375,92.7734375,-95.869524694,-93.2755318959,-92.5865561071,-93.1870877485,-92.8418558114
92918.3959961,92.9183959961,-97.3660059445,-93.0188881256,-92.8670677504,-93.105007914,-91.2926175293
93063.3544922,93.0633544922,-98.6121474691,-92.2298472367,-94.3744310382,-94.0378690393,-91.7439993277
93208.3129883,93.2083129883,-97.5757155918,-91.9766040431,-93.7622671646,-94.6961131977,-94.6761997608
93353.2714844,93.3532714844,-97.2235236407,-92.41826157,-93.150432436,-95.2103948146,-92.4725108902
93498.2299805,93.4982299805,-96.2735354496,-93.7057251391,-93.6237325164,-94.8997061694,-91.8269710776
93643.1884766,93.6431884766,-96.6964388763,-94.2842855417,-95.4130326469,-94.24743005,-93.5796560577
93788.1469727,93.7881469727,-97.2294441426,-94.352591131,-94.9915347174,-94.7281333867,-93.1033881059
93933.1054688,93.9331054688,-98.0192304372,-93.1686529573,-93.6684330211,-96.0494667643,-91.3038489726
94078.0639648,94.0780639648,-97.1914239996,-92.7100653768,-94.6558396405,-96.4482242424,-90.3760648973
94223.0224609,94.2230224609,-96.3948529484,-91.9757129431,-94.564100807,-94.7951725135,-91.3970470664
94367.980957,94.367980957,-97.0414545985,-92.4254639139,-94.2687639534,-93.9004061984,-92.8265308373
94512.9394531,94.5129394531,-97.106485423,-93.1065522614,-94.6133613121,-94.0736191236,-91.9050933514
94657.8979492,94.6578979492,-97.9012646772,-93.6458147105,-93.7452073767,-95.2592090372,-92.4008532246
94802.8564453,94.8028564453,-98.1655334553,-92.7592373019,-93.4740286844,-94.6814384594,-92.3524589928
94947.8149414,94.9478149414,-97.460484937,-92.0029991318,-94.120793221,-94.2900720884,-92.245944373
95092.7734375,95.0927734375,-97.8050238132,-92.7951481646,-94.9879205961,-94.6209774116,-92.5029627673
95237.7319336,95.2377319336,-97.5265710716,-92.8004596688,-94.5205228057,-94.6554871368,-94.0795131462
95382.6904297,95.3826904297,-97.2832357261,-92.1514568292,-93.2695307391,-95.0223340485,-93.4878903764
95527.6489258,95.5276489258,-97.3106194674,-92.263887185,-93.5192127629,-94.7548093906,-92.3965653369
95672.6074219,95.6726074219,-98.0986782109,-93.7824918254,-94.0157282567,-94.5941936172,-92.7111426825
95817.565918,95.817565918,-97.3697118839,-93.0473838317,-93.5857355285,-95.4226346096,-92.4277057654
95962.5244141,95.9625244141,-96.8578832204,-92.8906248089,-94.2030617698,-94.3040126628,-92.089304642
96107.4829102,96.1074829102,-97.142834635,-93.441863961,-94.3769524269,-93.9208801646,-92.4135391199
96252.4414062,96.2524414062,-98.4521966977,-94.3076050765,-93.2289076727,-94.1714574996,-92.6227175702
96397.3999023,96.3973999023,-98.3089437664,-93.8419412061,-93.2087886439,-93.8685314889,-93.1417733493
96542.3583984,96.5423583984,-96.8863710761,-93.9206308818,-93.1199074533,-93.5202900857,-94.0506221949
96687.3168945,96.6873168945,-96.6647273528,-93.436942049,-93.2471637445,-94.8063351639,-93.3098376952
96832.2753906,96.8322753906,-97.7612309106,-93.9726279715,-93.6040573346,-95.1658601356,-92.8040484473
96977.2338867,96.9772338867,-97.8564609943,-94.662445378,-95.0048132766,-95.6596972365,-92.9924382241
97122.1923828,97.1221923828,-98.0906708616,-93.1237487877,-94.1063235569,-95.5272064611,-94.3089215357
97267.1508789,97.2671508789,-98.7579745178,-92.2510516865,-93.6085620563,-95.2889407044,-92.8527542523
97412.109375,97.412109375,-97.6119314091,-92.0385448239,-94.1098791041,-95.6167061354,-92.8732005579
97557.0678711,97.5570678711,-98.654458671,-93.1471414761,-94.9716163633,-95.4186941545,-93.0954177723
97702.0263672,97.7020263672,-97.9907702797,-92.8463541793,-94.8772024149,-94.8069645293,-92.5004287407
97846.9848633,97.8469848633,-96.8997867763,-93.1813844225,-94.6626407721,-94.4593431765,-93.2375032862
97991.9433594,97.9919433594,-97.2720133224,-93.2557814884,-94.7018761353,-93.6240884195,-92.8779090693
98136.9018555,98.1369018555,-97.6071490855,-93.9809987481,-94.8260015368,-93.5748527085,-92.988390181
98281.8603516,98.2818603516,-97.4222870403,-93.4709177106,-94.1195722574,-94.1920204993,-92.0141133533
98426.8188477,98.4268188477,-97.2704543045,-92.305055841,-93.7776513917,-94.7803199207,-92.1809166495
98571.7773438,98.5717773438,-96.3901188998,-92.3736728024,-92.9905060606,-94.522443477,-92.1212459205
98716.7358398,98.7167358398,-97.1357238798,-94.2134218469,-93.8873145338,-93.5732081055,-92.3389195313
98861.6943359,98.8616943359,-97.3276375074,-93.780591938,-94.8168026393,-94.4397263666,-91.8319927904
99006.652832,99.006652832,-96.435437626,-92.5411573075,-95.081550067,-95.2094587769,-93.3888152257
99151.6113281,99.1516113281,-97.4917862295,-91.7715451854,-93.1702531071,-94.0967930039,-92.880406342
99296.5698242,99.2965698242,-97.3615605171,-92.7088570682,-93.5660501837,-94.2975138155,-93.0800860116
99441.5283203,99.4415283203,-98.3846363623,-92.5594336582,-92.9012292902,-94.770554891,-93.7579842396
99586.4868164,99.5864868164,-98.4291449874,-92.6614510297,-93.7586072163,-94.4728253797,-91.5555368584
99731.4453125,99.7314453125,-98.6753425491,-92.747781532,-93.3808130225,-93.809360716,-91.9106552535
99876.4038086,99.8764038086,-97.1397197141,-91.737209191,-92.65232859,-93.9956971398,-91.2370056628
