Offset_Hz,Offset_kHz,20260515_092941,20260515_133100,20260515_134951,20260515_140509,20260521_162959
37544.2504883,37.5442504883,-49.309131864,-45.2063092471,-46.6000451678,-47.7529132043,-45.4178891232
37689.2089844,37.6892089844,-48.9397174303,-45.128054274,-46.3800182913,-47.8511633519,-45.8766727152
37834.1674805,37.8341674805,-49.6422162118,-44.2950436601,-46.6277418135,-46.9867654576,-46.3524321022
37979.1259766,37.9791259766,-49.4228454997,-45.6704472043,-45.9302081436,-46.8570772311,-45.3205309796
38124.0844727,38.1240844727,-48.8543588187,-45.0648712732,-45.7234936815,-47.0515360054,-44.8937157056
38269.0429688,38.2690429688,-48.3086025145,-45.062401577,-45.334394273,-46.5468011834,-45.0142391152
38414.0014648,38.4140014648,-48.7366663887,-44.8942542698,-47.2998285134,-45.5107815082,-44.6180813153
38558.9599609,38.5589599609,-49.7487489758,-45.2786628445,-46.9403240863,-47.0293879587,-45.2957801969
38703.918457,38.703918457,-50.2050887819,-44.668309796,-45.3010223661,-46.9543910677,-43.3287171365
38848.8769531,38.8488769531,-49.9576316829,-45.6756625809,-45.8348515674,-45.8315464339,-42.4843506509
38993.8354492,38.9938354492,-49.8952960439,-44.750748613,-45.6034659507,-45.4906135539,-43.0933692065
39138.7939453,39.1387939453,-50.3166600983,-43.9610338273,-44.8880916746,-46.2594250652,-43.627526049
39283.7524414,39.2837524414,-50.47879743,-44.4862115133,-45.3955123377,-45.9869036147,-44.027321094
39428.7109375,39.4287109375,-49.1738760091,-44.6027179304,-46.4638291203,-46.8298294911,-43.561866564
39573.6694336,39.5736694336,-48.0285083305,-44.2105497576,-46.6208132383,-47.0730871511,-43.4428621184
39718.6279297,39.7186279297,-47.5672955125,-44.9903674038,-47.3081005745,-45.7158975853,-43.8737676693
39863.5864258,39.8635864258,-47.2579152994,-45.1665249673,-46.4718553852,-46.594816102,-44.5509596591
40008.5449219,40.0085449219,-48.4531283615,-44.1150573507,-45.7473545829,-46.6608985872,-44.2663603833
40153.503418,40.153503418,-52.0366641407,-44.5342618198,-45.7433519603,-45.7102198274,-44.0211604176
40298.4619141,40.2984619141,-50.2977510474,-44.2262750556,-45.3735524237,-46.3783585309,-43.8119933037
40443.4204102,40.4434204102,-49.6141178835,-43.6565056906,-46.2171472129,-46.9678722655,-43.5382699875
40588.3789062,40.5883789062,-49.1340451062,-44.6419524904,-46.4083154496,-46.0759528859,-43.8522797715
40733.3374023,40.7333374023,-49.5036784484,-44.8572521068,-46.3387259738,-46.9415348327,-45.0223147782
40878.2958984,40.8782958984,-48.9815375993,-44.9415662578,-46.1788802441,-47.4475899549,-44.3059200067
41023.2543945,41.0232543945,-49.4450491987,-44.4679379819,-46.6908420434,-46.3532471637,-44.7324490877
41168.2128906,41.1682128906,-50.2482830593,-44.8023668889,-46.1427948619,-46.0915150479,-44.642388504
41313.1713867,41.3131713867,-49.9805480744,-44.1742933416,-45.5333356287,-46.2825567168,-43.6380736376
41458.1298828,41.4581298828,-49.5010852424,-44.8607375936,-46.2211756087,-46.3829499754,-43.7207075377
41603.0883789,41.6030883789,-49.4200079039,-45.8329685004,-46.6730857518,-46.8481271925,-44.1018568266
41748.046875,41.748046875,-49.5155648413,-45.0080398661,-46.5990025719,-47.4288906483,-45.115753696
41893.0053711,41.8930053711,-49.219956687,-44.7899609686,-45.2623576521,-45.6018211834,-44.10720483
42037.9638672,42.0379638672,-49.3669444961,-44.5330909612,-45.219325156,-45.9476490313,-42.5500598394
42182.9223633,42.1829223633,-48.9403097099,-44.009522948,-46.3380020578,-45.8634127542,-42.2399629913
42327.8808594,42.3278808594,-49.7736812463,-44.8355094629,-46.3827700689,-46.7939746836,-43.583569798
42472.8393555,42.4728393555,-49.4908812576,-45.3462142281,-46.6742031153,-46.9375341728,-43.6237151619
42617.7978516,42.6177978516,-49.1857623426,-44.8097206629,-46.4591672003,-47.0622828367,-44.0188945168
42762.7563477,42.7627563477,-50.8296765693,-44.916762807,-46.0288131401,-46.5193627538,-43.7318934793
42907.7148438,42.9077148438,-48.8382870397,-45.4883456541,-45.9418663942,-47.3223566996,-45.6871430729
43052.6733398,43.0526733398,-49.9326580809,-45.0445099027,-46.0103068706,-46.8310136727,-45.539463371
43197.6318359,43.1976318359,-50.6171288498,-45.0416620069,-45.2803447604,-45.9318074695,-43.2024571896
43342.590332,43.342590332,-49.675403113,-45.7797623069,-45.5668592491,-45.9781490866,-44.5685116258
43487.5488281,43.4875488281,-49.1496032614,-45.9296419727,-46.7228191259,-46.8792212127,-44.470745651
43632.5073242,43.6325073242,-48.9159523699,-44.2823512473,-45.890194011,-47.07240284,-44.0367082834
43777.4658203,43.7774658203,-48.5745529627,-43.3985491952,-45.9994573774,-46.994528414,-44.7697692535
43922.4243164,43.9224243164,-49.0467337576,-43.7983366659,-46.4695427916,-46.6382271603,-43.8372817995
44067.3828125,44.0673828125,-48.838688595,-44.9314331909,-46.5266351019,-46.166211191,-43.8132943322
44212.3413086,44.2123413086,-47.8688528032,-45.5569471365,-44.9259295611,-46.1027935641,-45.9292063157
44357.2998047,44.3572998047,-48.5470550971,-44.7434498,-46.1280571235,-46.6411002929,-44.8712543644
44502.2583008,44.5022583008,-48.5093314574,-44.6865503361,-46.2241422578,-47.9104327524,-44.0110873536
44647.2167969,44.6472167969,-49.9271307717,-45.0402031549,-45.6441423415,-47.408175396,-42.8472997307
44792.175293,44.792175293,-50.7899579175,-45.8362866108,-45.5909133621,-45.4859592872,-44.0721130052
44937.1337891,44.9371337891,-49.181205911,-44.9896949236,-45.1041715552,-45.259220867,-44.8463283063
45082.0922852,45.0820922852,-49.0927952835,-45.1611510627,-45.6854350104,-46.666206864,-44.4304384972
45227.0507812,45.2270507812,-50.0796825249,-44.4638322131,-45.369372433,-46.1668187513,-42.9211342422
45372.0092773,45.3720092773,-49.3815121789,-44.9843873879,-45.3626732667,-47.8888920514,-43.1742744159
45516.9677734,45.5169677734,-48.3968419822,-45.360641772,-45.4302264201,-47.4740339838,-45.084699331
45661.9262695,45.6619262695,-48.4023073093,-45.0282662702,-46.5027131254,-46.5635287428,-44.3856468423
45806.8847656,45.8068847656,-49.7839560719,-45.1166347022,-46.5371618134,-45.9726824022,-44.8839059701
45951.8432617,45.9518432617,-50.2912183552,-44.9508105978,-47.7342002521,-45.2295412354,-44.133585595
46096.8017578,46.0968017578,-50.8546108381,-44.4070823304,-45.265150574,-46.6500524391,-44.1217589399
46241.7602539,46.2417602539,-51.5709147,-44.0216917804,-44.5548385371,-46.982422972,-44.2226301027
46386.71875,46.38671875,-50.0048957089,-44.9675844712,-42.1565451495,-48.6059400172,-44.3919329156
46531.6772461,46.5316772461,-49.851220362,-44.3690112148,-43.9853969436,-46.6357206452,-45.1993647186
46676.6357422,46.6766357422,-50.6494859117,-43.2533555479,-45.6078196065,-45.2043310129,-44.8692481333
46821.5942383,46.8215942383,-49.7785561212,-43.8071219837,-44.7801038887,-45.3390994779,-44.1690097882
46966.5527344,46.9665527344,-48.1138630088,-45.4301560955,-46.2564695791,-46.4421943758,-44.3888694994
47111.5112305,47.1115112305,-48.5357493043,-45.801339434,-46.8613386453,-45.622423114,-44.1098162999
47256.4697266,47.2564697266,-49.5131183892,-45.0701475694,-46.1277640965,-47.5753081789,-45.0197719788
47401.4282227,47.4014282227,-48.9160684253,-45.0561985398,-46.2164750963,-45.7650219736,-44.6560332217
47546.3867188,47.5463867188,-49.0930567231,-44.3226273144,-47.0711569359,-46.1837498244,-43.7209369269
47691.3452148,47.6913452148,-49.1757666219,-44.8180975656,-45.2934718277,-46.0816722531,-43.8982332843
47836.3037109,47.8363037109,-48.6058059882,-45.0047636147,-43.9765587277,-46.0947181362,-43.5927241993
47981.262207,47.981262207,-49.7056420109,-45.9502419385,-45.379154344,-47.3035482903,-43.6244573812
48126.2207031,48.1262207031,-49.8806778096,-44.9104242548,-46.6001146278,-47.3665015046,-45.3031638205
48271.1791992,48.2711791992,-50.624212949,-43.9816231012,-46.8569534346,-47.0377083479,-43.8272424747
48416.1376953,48.4161376953,-50.0044708863,-45.3401614151,-45.7112341627,-46.8830565916,-43.1878733426
48561.0961914,48.5610961914,-49.7162531699,-45.175092191,-45.5091225502,-47.0306303688,-45.0895198151
48706.0546875,48.7060546875,-48.8169211642,-45.376762332,-46.3797379268,-47.030835273,-45.7362364223
48851.0131836,48.8510131836,-47.6556548432,-46.1367139076,-46.264898831,-46.5697058047,-44.8132484898
48995.9716797,48.9959716797,-47.4096702085,-45.6786374964,-47.8132249365,-46.0575253965,-43.6168175553
49140.9301758,49.1409301758,-48.5914830933,-44.9020408174,-46.9772348643,-46.5954400983,-43.6123941982
49285.8886719,49.2858886719,-49.721599048,-43.7456505772,-46.2164472024,-46.8518807716,-43.2748289742
49430.847168,49.430847168,-50.1091732712,-43.6402248839,-46.550469555,-46.3237329258,-44.3542692874
49575.8056641,49.5758056641,-51.1912507809,-44.8554118102,-45.1181997176,-47.1344546525,-45.6795182994
49720.7641602,49.7207641602,-50.9122928604,-45.4878469899,-45.7931715531,-48.2414075947,-45.2271421721
49865.7226562,49.8657226562,-49.9393613971,-46.0956097151,-45.7952240763,-46.1879921832,-44.5433922248
50010.6811523,50.0106811523,-50.0951326733,-46.1986228802,-45.066289843,-45.6227304394,-44.1174938749
50155.6396484,50.1556396484,-49.2800820625,-44.9034664209,-46.1933305717,-45.713003628,-43.1595491519
50300.5981445,50.3005981445,-48.8115475669,-43.849668141,-45.5945151592,-45.3091604677,-42.6405772661
50445.5566406,50.4455566406,-48.9645301767,-44.064638657,-45.812760565,-46.1570071186,-43.5010841214
50590.5151367,50.5905151367,-50.1507331915,-44.3273795274,-45.7193579182,-46.0214397693,-43.7794808802
50735.4736328,50.7354736328,-49.4826911563,-44.6920244854,-45.7689934514,-44.3529504614,-44.0618891728
50880.4321289,50.8804321289,-48.414440857,-44.7771359931,-45.7983452962,-45.5440695639,-45.5018900164
51025.390625,51.025390625,-48.7567311402,-44.4612643214,-46.6042556695,-46.071416823,-43.9719778394
51170.3491211,51.1703491211,-49.5006406622,-45.2399910464,-46.0836357909,-45.8815432498,-43.724535019
51315.3076172,51.3153076172,-49.3529960413,-46.6764478461,-45.0119127408,-46.3022695185,-45.0140809561
51460.2661133,51.4602661133,-50.5665979239,-45.6389174093,-44.9418384707,-46.6408319607,-45.7000369044
51605.2246094,51.6052246094,-50.0557431191,-45.5065830815,-45.6027645125,-47.4314306288,-45.0837279966
51750.1831055,51.7501831055,-49.2489355523,-45.0470203332,-45.3879173402,-45.8706977146,-43.916207626
51895.1416016,51.8951416016,-48.1608184924,-44.5593351343,-46.4117686393,-46.0654396318,-43.5065686636
52040.1000977,52.0401000977,-48.1605129474,-43.6892765825,-47.0921965551,-48.1369822525,-43.8700608477
52185.0585938,52.1850585938,-48.4834982556,-44.4351229073,-46.2732741949,-47.2725785744,-43.3881029044
52330.0170898,52.3300170898,-49.5279919973,-44.1447788793,-46.5692902456,-47.0827255315,-43.7621211007
52474.9755859,52.4749755859,-50.6443297957,-43.1027346161,-44.8373037729,-47.0540655613,-43.6338922478
52619.934082,52.619934082,-50.9399838798,-44.0340165007,-44.7244721497,-46.2589241121,-44.3653450295
52764.8925781,52.7648925781,-50.9300372125,-44.3221652412,-46.4994348164,-46.3819912258,-43.2019485339
52909.8510742,52.9098510742,-50.7490268592,-45.2958145402,-46.2766196496,-47.3780385996,-43.6982112128
53054.8095703,53.0548095703,-49.8874002868,-44.0126779853,-45.9504915988,-48.3317598945,-44.3872485598
53199.7680664,53.1997680664,-48.2076799478,-43.6576721091,-47.5268545949,-46.7348698951,-44.982823223
53344.7265625,53.3447265625,-47.7510273539,-44.7821728669,-47.371681173,-46.8308855031,-43.905941551
53489.6850586,53.4896850586,-48.0162894691,-45.0917368705,-46.1758631818,-47.3639169759,-42.646096088
53634.6435547,53.6346435547,-48.548929789,-44.2829050099,-46.1428858606,-46.478777693,-43.6018422144
53779.6020508,53.7796020508,-49.7209446024,-45.6445993055,-47.4035409515,-45.6150473323,-44.2787882595
53924.5605469,53.9245605469,-48.9641359238,-46.0033391366,-47.0102651549,-46.2045751137,-43.8054360429
54069.519043,54.069519043,-48.8008927503,-44.7842742845,-45.9427793073,-47.4232777444,-43.5281815184
54214.4775391,54.2144775391,-49.2426158094,-44.3767346779,-44.8630227429,-47.4409821019,-44.6046249651
54359.4360352,54.3594360352,-49.0924356916,-43.6132587466,-45.5363897766,-47.0087017417,-43.8480845318
54504.3945312,54.5043945312,-49.0186293189,-44.6199126953,-47.2601197017,-46.1414094316,-45.0826385176
54649.3530273,54.6493530273,-50.8102187392,-44.4778841541,-46.3190867411,-45.6170425044,-45.4648167154
54794.3115234,54.7943115234,-48.7460793768,-44.3632826558,-46.1990067845,-46.1166368833,-43.782842088
54939.2700195,54.9392700195,-48.5977458693,-45.001026732,-45.5147736702,-46.096450207,-42.6436696877
55084.2285156,55.0842285156,-49.0745725575,-45.2779437595,-44.5609046984,-46.0468710756,-43.0408705166
55229.1870117,55.2291870117,-49.1056294933,-45.1204303362,-45.3122177228,-46.8670972085,-44.2559505999
55374.1455078,55.3741455078,-49.9299674432,-44.2765147183,-46.6738946061,-46.4568543637,-45.6133740991
55519.1040039,55.5191040039,-49.5726343575,-43.549763684,-46.2172053519,-46.106935411,-44.8162464241
55664.0625,55.6640625,-50.428471818,-44.8569934459,-46.044242331,-45.8492443343,-44.10217877
55809.0209961,55.8090209961,-50.7044397093,-45.4585431045,-46.2263607159,-46.3954811627,-44.3343980068
55953.9794922,55.9539794922,-51.2961868232,-44.7674296943,-46.0795305865,-47.4988900012,-45.4659542692
56098.9379883,56.0989379883,-49.8735228006,-44.8879460564,-46.035049763,-45.6824878621,-44.8661012505
56243.8964844,56.2438964844,-48.1225906861,-44.0483509407,-47.2810968474,-45.9377974939,-44.002016867
56388.8549805,56.3888549805,-48.901629985,-44.0370015106,-46.9793501612,-46.0676173154,-43.9659233429
56533.8134766,56.5338134766,-49.5550184431,-44.0731298708,-46.3062766852,-44.7105021335,-44.9550620595
56678.7719727,56.6787719727,-49.4860223403,-43.2908210175,-45.3250578454,-44.3305247657,-44.8832937915
56823.7304688,56.8237304688,-48.598404035,-43.541319771,-44.8722984037,-45.4268368969,-43.307867711
56968.6889648,56.9686889648,-48.3060529763,-44.6544049574,-46.3479468781,-46.0855229757,-43.1557741279
57113.6474609,57.1136474609,-48.3426782742,-45.6700597849,-46.4466757038,-45.2179041816,-43.9855385529
57258.605957,57.258605957,-49.5320742732,-46.0254749841,-45.3337462483,-45.44313157,-44.7139285333
57403.5644531,57.4035644531,-49.7399789505,-46.3834014475,-45.8927877189,-46.5319834939,-44.7131898777
57548.5229492,57.5485229492,-49.5439663797,-45.4903781392,-46.5866259997,-46.6127298788,-43.9433651419
57693.4814453,57.6934814453,-50.0734177085,-45.9193695185,-46.3905678809,-47.3084922766,-43.9507485633
57838.4399414,57.8384399414,-49.7039663445,-45.5562137411,-46.4084512229,-46.9064021665,-43.8917562631
57983.3984375,57.9833984375,-48.7272876796,-45.6612800614,-46.0599864938,-46.7755396898,-44.5575151734
58128.3569336,58.1283569336,-48.3935730757,-45.2702802439,-45.5894021949,-47.4251687657,-44.6836182887
58273.3154297,58.2733154297,-48.3211873478,-44.5220188344,-45.8235486798,-47.1275349479,-43.6364310195
58418.2739258,58.4182739258,-48.7826409394,-44.4307056362,-46.3143746019,-46.1130521422,-43.7016629272
58563.2324219,58.5632324219,-49.0833781388,-44.7776301517,-45.5987103942,-45.451538396,-44.3394124967
58708.190918,58.708190918,-49.7855659087,-43.2478549595,-45.8463666161,-47.5520312023,-44.9936017345
58853.1494141,58.8531494141,-49.5709374184,-44.303418367,-46.5730696005,-46.6175503332,-45.1154809705
58998.1079102,58.9981079102,-49.416703298,-44.6974669735,-46.2665842483,-47.1144600435,-44.1899764711
59143.0664062,59.1430664062,-47.7977758507,-45.5350306214,-46.3037160961,-47.6889929693,-43.0071045594
59288.0249023,59.2880249023,-48.1427256984,-44.5976206873,-45.2780144486,-46.456200919,-42.8003161507
59432.9833984,59.4329833984,-49.0955666988,-43.2381906469,-45.6171087754,-45.993442316,-43.7284265082
59577.9418945,59.5779418945,-49.9945377211,-44.2014308697,-46.4190462274,-46.0161430833,-45.8371461533
59722.9003906,59.7229003906,-48.7233919532,-44.1399821708,-46.1663252173,-44.8354223795,-45.6621550863
59867.8588867,59.8678588867,-49.4787038456,-43.6534581953,-45.4260805762,-46.0409595659,-45.0060790645
60012.8173828,60.0128173828,-50.0165720043,-44.8499818458,-45.4285610028,-47.846785998,-44.4137200382
60157.7758789,60.1577758789,-50.3472765341,-45.3747699349,-46.0653480086,-46.7546052005,-45.2564629881
60302.734375,60.302734375,-49.4106438696,-44.5743167424,-46.0368424792,-46.7447711293,-44.5856570746
60447.6928711,60.4476928711,-48.7925293563,-44.3901132556,-47.039718006,-46.7458526345,-43.3916073612
60592.6513672,60.5926513672,-49.0737562632,-45.3992299648,-45.6431677977,-47.8432276121,-43.4343628981
60737.6098633,60.7376098633,-49.1952040631,-45.349908962,-46.073865848,-47.4213675413,-44.3390354889
60882.5683594,60.8825683594,-49.0747900468,-43.4154263526,-46.2158504772,-47.9353585763,-44.4074361043
61027.5268555,61.0275268555,-49.9924118634,-43.1429707,-45.2329390215,-48.9357129534,-44.3901083307
61172.4853516,61.1724853516,-50.2545233402,-43.9610176836,-46.533447341,-46.8498147854,-44.4959721956
61317.4438477,61.3174438477,-50.0805206442,-44.726366357,-46.9380811655,-46.9598695323,-44.0097978357
61462.4023438,61.4624023438,-48.792259909,-45.2801942897,-46.9472763536,-46.725715144,-44.4031341717
61607.3608398,61.6073608398,-48.2531114144,-45.1001428501,-46.5563791644,-46.278084059,-45.5145986408
61752.3193359,61.7523193359,-48.9737607148,-44.6765799603,-45.6383643086,-46.5740192889,-46.1797382095
61897.277832,61.897277832,-49.5933129935,-45.7753241095,-45.5345901891,-46.5455370043,-44.4596098533
62042.2363281,62.0422363281,-48.8854654461,-45.9103834647,-44.8650921196,-45.4504870357,-43.929122795
62187.1948242,62.1871948242,-48.0277166841,-46.9661877924,-46.359945606,-45.2549892563,-43.8192211903
62332.1533203,62.3321533203,-50.0904500895,-46.0536402953,-47.2630450282,-46.0477883821,-43.7191667125
62477.1118164,62.4771118164,-50.8019272765,-45.5918723514,-46.9270435901,-46.6827602385,-44.1174954407
62622.0703125,62.6220703125,-51.2286271474,-44.5706177306,-45.8203648477,-46.3328968589,-44.6664312553
62767.0288086,62.7670288086,-49.6226584263,-45.2904587993,-45.8300597536,-46.8229153564,-44.2412174783
62911.9873047,62.9119873047,-48.7350865123,-45.9161946028,-46.4273506445,-45.5131988839,-44.7541480112
63056.9458008,63.0569458008,-49.3661566044,-44.9617387357,-45.9813019539,-46.0724285424,-44.6807667235
63201.9042969,63.2019042969,-48.7400602391,-43.9110187628,-47.3783031487,-46.6851297957,-43.8863121201
63346.862793,63.346862793,-49.2391742154,-45.768599383,-47.3695042372,-46.793759768,-44.1767851988
63491.8212891,63.4918212891,-50.5929881739,-45.755925466,-46.6276552821,-46.7179019918,-43.598365532
63636.7797852,63.6367797852,-50.1498671683,-45.359235479,-44.2188572204,-47.0287151072,-44.7272109165
63781.7382812,63.7817382812,-49.4235695835,-44.3011133674,-45.6656596605,-46.0990112116,-44.8939004175
63926.6967773,63.9266967773,-49.2314427734,-44.921364159,-45.0862461899,-45.696315511,-43.1410092575
64071.6552734,64.0716552734,-49.6620137182,-44.900489779,-45.0407465675,-46.3834930995,-44.8469225499
64216.6137695,64.2166137695,-49.7431934577,-43.7214935795,-46.2822944653,-46.1221109545,-44.6684167285
64361.5722656,64.3615722656,-49.9660866069,-43.8755324212,-47.6969741644,-45.9014853232,-43.4386449552
64506.5307617,64.5065307617,-49.8189572615,-45.5587178348,-46.931523255,-45.8183992971,-43.0465587164
64651.4892578,64.6514892578,-49.0615572055,-44.6220602988,-46.1238466482,-46.1511215985,-43.813985563
64796.4477539,64.7964477539,-49.4451036191,-43.933572986,-45.8197421307,-46.353096987,-44.6134694266
64941.40625,64.94140625,-49.7317066437,-45.1696788494,-47.6483676836,-46.3310918348,-43.49970247
65086.3647461,65.0863647461,-49.9217389755,-45.6497418679,-46.1000496802,-46.5971338618,-44.4185739102
65231.3232422,65.2313232422,-49.5164504614,-45.551269386,-45.6766857733,-45.8520549211,-44.4798359582
65376.2817383,65.3762817383,-49.1010408908,-44.1953190484,-45.513256208,-47.050370482,-44.2909288692
65521.2402344,65.5212402344,-48.9214733115,-45.9050718773,-46.0768786316,-47.1843203267,-44.3553113966
65666.1987305,65.6661987305,-48.9078834026,-45.8820068843,-45.2123892514,-46.9025887523,-44.4074405391
65811.1572266,65.8111572266,-48.8086165058,-45.6908173109,-45.3284880655,-47.3231587413,-43.7703747915
65956.1157227,65.9561157227,-49.0714633711,-44.3852335978,-46.3104575593,-46.5793598984,-45.0707302484
66101.0742188,66.1010742188,-49.0714676266,-44.4597935269,-45.9917772321,-46.5043033515,-44.8742864833
66246.0327148,66.2460327148,-50.1241422831,-45.2457848838,-44.8901087536,-47.2354954174,-43.6918315658
66390.9912109,66.3909912109,-49.5069268651,-44.565531646,-46.4080308794,-47.0036866754,-44.8889266606
66535.949707,66.535949707,-49.9124230166,-43.8143416702,-45.8765078377,-47.5721039644,-45.5767495277
66680.9082031,66.6809082031,-50.1450498642,-44.7275037275,-45.5535159054,-48.0830338524,-44.7140631957
66825.8666992,66.8258666992,-50.8355813293,-45.3748176394,-46.1781766172,-46.8027963799,-43.9233850764
66970.8251953,66.9708251953,-48.9979510166,-44.7178070757,-47.0136394201,-46.2345861946,-44.6886241994
67115.7836914,67.1157836914,-49.7122292708,-45.0308916563,-46.4471069568,-48.3879203326,-44.0616825376
67260.7421875,67.2607421875,-50.0007048531,-44.9700136601,-45.559109643,-46.7340491283,-43.8835922857
67405.7006836,67.4057006836,-49.1537169745,-45.2391127999,-46.0449075898,-47.30648109,-44.4177099944
67550.6591797,67.5506591797,-49.8976945717,-45.0410269696,-45.8797870591,-46.6991553019,-45.3488585152
67695.6176758,67.6956176758,-49.5114815814,-45.207213423,-46.0316096564,-45.6627474957,-45.2505395518
67840.5761719,67.8405761719,-50.0348165032,-44.8869872721,-46.3636084907,-45.3281554377,-44.4348445295
67985.534668,67.985534668,-51.2535812658,-44.6934802594,-46.0881983062,-46.2509119492,-43.6528198652
68130.4931641,68.1304931641,-50.5673553483,-45.2408914181,-46.1013651899,-47.6295734493,-43.1861573652
68275.4516602,68.2754516602,-49.8922050862,-45.561795681,-47.0581865272,-47.0876931075,-43.612980117
68420.4101562,68.4204101562,-48.535651271,-45.3371131093,-46.9534576705,-46.1352824987,-44.5590957821
68565.3686523,68.5653686523,-49.0553122238,-44.0878344742,-46.4155592214,-45.764305127,-44.7128493807
68710.3271484,68.7103271484,-48.8411377596,-43.3425898993,-45.898385131,-46.3810667914,-44.6249821052
68855.2856445,68.8552856445,-48.6660122391,-45.0874675418,-47.7046859734,-46.394506649,-45.2533702643
69000.2441406,69.0002441406,-50.4610498276,-45.9539456787,-48.3273921622,-45.8406127611,-44.0219057221
69145.2026367,69.1452026367,-49.4798993752,-45.2754269024,-46.3464318189,-47.2885895657,-43.9878152818
69290.1611328,69.2901611328,-49.3609997996,-43.6090402299,-45.0047059737,-46.8897814268,-44.7072143689
69435.1196289,69.4351196289,-49.2479573438,-43.3565735468,-45.2175657284,-46.4541204748,-44.6043385866
69580.078125,69.580078125,-48.5774988061,-44.7579051303,-46.2333780706,-45.9460562665,-44.3862495795
69725.0366211,69.7250366211,-48.8875974689,-45.4902267583,-46.0583784585,-46.3759107706,-44.107002055
69869.9951172,69.8699951172,-49.2509590249,-45.3165693785,-46.1186086654,-47.2086559097,-44.2257659564
70014.9536133,70.0149536133,-48.2239646612,-44.3202125154,-45.492376843,-46.8212134435,-44.3632262205
70159.9121094,70.1599121094,-48.6038260712,-45.1411001799,-45.9405128878,-45.4603872357,-44.6949888138
70304.8706055,70.3048706055,-49.5485868385,-44.7918544078,-46.0236636781,-46.7307802173,-45.3026853425
70449.8291016,70.4498291016,-49.6214257816,-44.2802257842,-45.4140952477,-47.0311147724,-45.1135812927
70594.7875977,70.5947875977,-50.2848778848,-45.3988382281,-45.2167088509,-46.9988032848,-44.9012332341
70739.7460938,70.7397460938,-51.2975286275,-43.7435484715,-45.7234418933,-47.7558913486,-44.8171134563
70884.7045898,70.8847045898,-49.5471324416,-44.9547026335,-46.8513206803,-46.7803830802,-45.2247393221
71029.6630859,71.0296630859,-48.8727756169,-44.4228986077,-46.7364816298,-46.2156377104,-45.2247919562
71174.621582,71.174621582,-49.0420375282,-44.1200562212,-45.1206846169,-46.4169820955,-43.9216515002
71319.5800781,71.3195800781,-50.1860108676,-44.0159267992,-45.423423136,-45.4450399437,-43.6257939634
71464.5385742,71.4645385742,-51.0813442245,-42.9138384407,-46.1778683275,-45.7005407297,-43.9385881416
71609.4970703,71.6094970703,-49.4128322837,-43.6334656671,-47.7627765325,-46.7802485334,-44.2711807896
71754.4555664,71.7544555664,-47.9123850196,-44.2343361091,-46.8931306499,-46.2540281025,-44.0052650507
71899.4140625,71.8994140625,-47.7697598941,-43.1247541837,-46.5949511505,-46.8825676634,-44.2101431003
72044.3725586,72.0443725586,-47.8484365483,-43.0006566157,-45.3716347787,-45.6484243991,-44.8591801863
72189.3310547,72.1893310547,-48.5043732405,-44.0413471633,-45.9638090895,-45.6707209043,-45.8465872743
72334.2895508,72.3342895508,-49.8166102741,-45.0918657847,-47.3557306496,-45.7947568484,-45.2859923136
72479.2480469,72.4792480469,-51.3636155506,-45.1666985997,-46.1360570993,-46.2832468634,-44.6133983706
72624.206543,72.624206543,-49.8196886974,-44.7475625773,-45.6417172875,-47.4923203783,-44.6174466336
72769.1650391,72.7691650391,-48.6695033739,-43.0965306702,-45.3902898423,-48.1339441733,-45.4688198702
72914.1235352,72.9141235352,-50.0686774333,-44.185227344,-45.4814254683,-45.5648089231,-45.5079099716
73059.0820312,73.0590820312,-49.2445825428,-45.7386402989,-45.035531395,-44.8549636826,-44.8469645643
73204.0405273,73.2040405273,-49.6343629623,-45.4367040363,-44.8836798998,-45.3997664727,-43.2789607997
73348.9990234,73.3489990234,-49.0152828648,-44.7462556607,-44.825878426,-44.9985861809,-42.6520018785
73493.9575195,73.4939575195,-49.2608869484,-45.4004199421,-45.5370036112,-45.486271654,-43.6071782421
73638.9160156,73.6389160156,-50.3889435033,-44.7421550581,-46.3511598155,-46.5760802847,-44.1178788396
73783.8745117,73.7838745117,-48.7418666587,-44.9448187567,-46.8959624527,-47.0168583882,-44.6420336681
73928.8330078,73.9288330078,-48.7109293801,-45.2510514452,-46.7409556852,-46.0771556228,-45.2191779838
74073.7915039,74.0737915039,-48.6858178347,-44.8893134347,-45.545894292,-46.6625794701,-43.8272196766
74218.75,74.21875,-49.1598779972,-44.7782429118,-46.35154781,-47.015916663,-43.9087715567
74363.7084961,74.3637084961,-50.6561625709,-44.7994133112,-46.4193795697,-47.4160242778,-44.7519457338
74508.6669922,74.5086669922,-48.4498088438,-44.5482206216,-46.320199135,-48.0004100597,-45.5132149297
74653.6254883,74.6536254883,-48.7650295797,-44.2234434811,-45.2106004747,-48.7867976734,-45.1600938225
74798.5839844,74.7985839844,-49.8409286461,-45.1362951556,-44.5918889915,-46.6797565044,-43.6520475442
74943.5424805,74.9435424805,-50.7105519699,-45.0993648316,-45.2195192916,-45.8436739803,-43.1653523624
75088.5009766,75.0885009766,-49.5489467567,-44.4997011798,-46.1205926725,-45.9157162817,-44.460663701
75233.4594727,75.2334594727,-51.3352081482,-43.5315897683,-46.8416676315,-46.7637728891,-44.7439093937
