AbsOffset_Hz,AbsOffset_kHz,20260515_092941,20260515_133100,20260515_134951,20260515_140509,20260521_162959
79002.3803711,79.0023803711,-100.322876207,-94.652664198,-94.809332465,-95.9272035747,-92.6862944691
79147.3388672,79.1473388672,-100.01684883,-94.8448406313,-95.010319912,-96.5547644035,-93.7140790143
79292.2973633,79.2922973633,-98.1992624472,-94.1432338506,-95.1431966924,-97.1536643305,-93.7488789398
79437.2558594,79.4372558594,-99.2904997116,-94.4475889672,-95.0830933037,-96.1163128765,-93.9628277601
79582.2143555,79.5822143555,-100.63308443,-93.6608852189,-95.0580664524,-96.1140993131,-94.2875907727
79727.1728516,79.7271728516,-100.198079087,-94.4489896881,-94.9004649573,-96.622151531,-94.0855348191
79872.1313477,79.8721313477,-99.3849273015,-93.546347414,-95.0373297499,-96.4458774896,-94.0445840544
80017.0898438,80.0170898438,-99.9702889407,-93.6550029486,-94.8442076108,-95.3423495991,-94.3394279506
80162.0483398,80.1620483398,-99.5537221662,-94.5614435099,-95.6083914118,-95.0447826054,-93.9795212548
80307.0068359,80.3070068359,-99.1883691228,-95.0039178959,-96.7345104864,-96.0809483971,-93.3062298948
80451.965332,80.451965332,-99.5112437459,-94.191001143,-96.211889942,-96.1023841277,-93.2448833816
80596.9238281,80.5969238281,-98.989496778,-93.8949980263,-95.310605754,-96.5529491991,-94.2922124044
80741.8823242,80.7418823242,-99.4921462702,-94.6280088817,-95.298881,-96.4236805278,-93.3913733654
80886.8408203,80.8868408203,-99.1487045138,-95.4168649151,-94.8723233632,-95.1125830819,-94.0832319739
81031.7993164,81.0317993164,-98.7370768289,-94.3093336519,-95.6330157375,-95.8661060905,-95.1366126381
81176.7578125,81.1767578125,-98.3588129387,-93.9667689739,-95.4324602612,-96.8863030855,-93.9075713783
81321.7163086,81.3217163086,-98.3365855532,-95.1811283605,-94.4487196391,-97.2250439752,-93.2863134931
81466.6748047,81.4666748047,-98.9155502315,-94.5633493408,-94.8725325417,-96.9634580449,-94.175350407
81611.6333008,81.6116333008,-98.2059353613,-93.8365496876,-95.3823683125,-96.8895408097,-95.0140192449
81756.5917969,81.7565917969,-98.2134063204,-93.9768943759,-95.6403821394,-95.8689050008,-94.8147674773
81901.550293,81.901550293,-99.5298521213,-93.5136133143,-95.2565792256,-95.4623660136,-93.7934205489
82046.5087891,82.0465087891,-98.6828167569,-93.2666869883,-95.1360742068,-95.1659838613,-94.2591038531
82191.4672852,82.1914672852,-99.0542285312,-93.6310367344,-95.3690330588,-96.4529602049,-93.5225418741
82336.4257812,82.3364257812,-99.327244812,-95.0719321023,-95.6790097855,-95.8223146085,-92.6242286973
82481.3842773,82.4813842773,-99.6832185093,-94.668928959,-95.6260284057,-95.3405832942,-93.3377760112
82626.3427734,82.6263427734,-99.6191172498,-93.7830666427,-94.8180747226,-94.9580900705,-93.7300851102
82771.3012695,82.7713012695,-98.6270735808,-93.9251474735,-94.6227047082,-95.7137554147,-94.5918634439
82916.2597656,82.9162597656,-98.0654368996,-94.7582773344,-94.4343534704,-95.6470935583,-94.4989797906
83061.2182617,83.0612182617,-98.0637904477,-93.3529996791,-95.2140015683,-95.6389356337,-92.8299810879
83206.1767578,83.2061767578,-98.326884044,-92.4192496412,-96.5082071882,-96.0084703243,-93.3035877141
83351.1352539,83.3511352539,-99.2903872802,-93.3487218204,-95.291289637,-96.3313032041,-93.6120880861
83496.09375,83.49609375,-99.8022992847,-94.6533757315,-94.4920970872,-96.4707373235,-93.6313893526
83641.0522461,83.6410522461,-99.6937019659,-94.1872506993,-95.2203265146,-97.0598270689,-94.0004649345
83786.0107422,83.7860107422,-98.9142280176,-94.2937540483,-95.7887796905,-95.4603066957,-94.2790108733
83930.9692383,83.9309692383,-98.3901258672,-93.4271921298,-95.2750665329,-95.4713967806,-93.5706496513
84075.9277344,84.0759277344,-99.2454754315,-93.5091080723,-94.8259332266,-95.8086958831,-92.6568341608
84220.8862305,84.2208862305,-98.4940958345,-93.2079320647,-94.9845765576,-94.7025531941,-93.2106115945
84365.8447266,84.3658447266,-98.378022445,-92.9741254812,-95.5880763756,-95.2115140826,-94.1510493549
84510.8032227,84.5108032227,-99.0961562569,-92.7277150158,-94.8484695237,-96.1499856078,-94.1793106826
84655.7617188,84.6557617188,-98.9988950112,-92.7946938826,-94.5145542552,-96.226440756,-94.2042860968
84800.7202148,84.8007202148,-98.3928331213,-93.4895890805,-94.7367127731,-94.8547299757,-93.2611286398
84945.6787109,84.9456787109,-99.6074602895,-95.0894781612,-94.9423816652,-94.9409134046,-92.4312194549
85090.637207,85.090637207,-99.3634331824,-94.7259942755,-95.4624076785,-94.949079132,-92.3742680713
85235.5957031,85.2355957031,-99.3246420861,-94.5580269971,-95.4397604708,-95.1369635931,-93.285124598
85380.5541992,85.3805541992,-98.6484374073,-94.3547431211,-94.8905510173,-95.708046972,-94.6083586628
85525.5126953,85.5255126953,-98.4693471502,-94.3837541231,-94.9417683545,-96.0452164802,-94.1103368775
85670.4711914,85.6704711914,-98.5285632911,-94.6925598159,-95.0339217084,-95.9094812294,-94.0668056543
85815.4296875,85.8154296875,-97.9878011367,-93.69011362,-95.7164267631,-95.9144773737,-93.6888687284
85960.3881836,85.9603881836,-98.2526130885,-93.9902202688,-95.3794558221,-95.286204265,-93.5624417717
86105.3466797,86.1053466797,-98.4607804808,-93.4760749915,-94.591961328,-95.46936466,-93.6097845099
86250.3051758,86.2503051758,-98.5897919494,-94.1799118908,-94.0482571742,-95.2755777423,-93.6571601759
86395.2636719,86.3952636719,-98.4033217177,-94.1039943995,-95.2967871941,-94.7973065045,-93.4431221917
86540.222168,86.540222168,-97.7729198419,-94.1392169849,-95.2559356173,-94.9238132006,-92.8884168842
86685.1806641,86.6851806641,-97.2146733486,-94.2771179329,-94.5006074679,-95.0839903825,-92.7278564997
86830.1391602,86.8301391602,-97.9749044175,-93.268588528,-94.2654522533,-94.4910506126,-92.2128948049
86975.0976562,86.9750976562,-98.9895412365,-93.8836630737,-94.0738730831,-95.1317444229,-93.176510327
87120.0561523,87.1200561523,-98.2360196082,-94.693447727,-94.0372001359,-96.0291858094,-94.3830820331
87265.0146484,87.2650146484,-98.2381636309,-94.2979150902,-94.5391705835,-95.713386907,-93.9156669677
87409.9731445,87.4099731445,-98.2282018217,-92.4421993782,-95.5532632582,-95.5218840302,-94.6004347912
87554.9316406,87.5549316406,-98.7344287624,-92.5144807198,-94.7281813158,-95.7441348843,-93.3221755515
87699.8901367,87.6998901367,-97.9845030286,-93.0786484922,-94.7025071881,-95.9057819527,-93.1391732701
87844.8486328,87.8448486328,-98.1881280952,-93.2311248236,-94.599759616,-95.2483157836,-93.7038842918
87989.8071289,87.9898071289,-98.0177458381,-94.5893094095,-94.6793320422,-94.4886030936,-93.2129409879
88134.765625,88.134765625,-98.1422258355,-94.1465686669,-94.7062925965,-94.8717233316,-92.7727766456
88279.7241211,88.2797241211,-98.5264116531,-94.8660167418,-94.5632560697,-95.7157792336,-92.8335249459
88424.6826172,88.4246826172,-97.5205971771,-94.9830841628,-94.5960215758,-95.8353935497,-92.6243202416
88569.6411133,88.5696411133,-98.1085920659,-93.760116373,-95.3116651687,-96.6363289942,-92.4735748629
88714.5996094,88.7145996094,-98.663025121,-93.1185952049,-95.0568698525,-97.4245327493,-92.5515060923
88859.5581055,88.8595581055,-98.2927898908,-93.2272157082,-94.3324493848,-96.5422800799,-93.4047253041
89004.5166016,89.0045166016,-97.6550616591,-93.4196670178,-94.4315750549,-96.2914832881,-94.4784448698
89149.4750977,89.1494750977,-98.0157161333,-93.4646895789,-94.5083980568,-95.2369069771,-93.6462427889
89294.4335938,89.2944335938,-98.8523068805,-92.8733732771,-95.4053859004,-94.4400801334,-93.489691137
89439.3920898,89.4393920898,-96.836771733,-93.7959126966,-94.6966820158,-94.6169475506,-93.6300019036
89584.3505859,89.5843505859,-96.952310438,-94.5629033382,-94.7689050754,-94.1335118212,-92.6072480575
89729.309082,89.729309082,-98.2051341826,-93.934638477,-94.8157504719,-93.8922571256,-92.5543820253
89874.2675781,89.8742675781,-97.7845767483,-93.8731804472,-94.5500026111,-94.525968157,-92.6497845414
90019.2260742,90.0192260742,-97.5756173257,-93.0830664918,-94.3090147599,-95.079306301,-93.7299672624
90164.1845703,90.1641845703,-97.4314525231,-93.0412234533,-94.2652617314,-94.7798570743,-93.245685173
90309.1430664,90.3091430664,-98.0078764912,-94.0639285636,-95.8738732563,-94.6053001805,-93.5734160834
90454.1015625,90.4541015625,-97.9597493168,-94.3774289656,-94.5519659746,-95.9751859481,-93.3762449889
90599.0600586,90.5990600586,-97.8628366168,-94.0291704476,-94.6958352848,-95.7015351172,-92.6120851645
90744.0185547,90.7440185547,-97.6811936094,-93.4657150045,-94.5008929666,-95.3815090381,-92.5144226139
90888.9770508,90.8889770508,-97.7997065312,-92.7558633232,-94.1369294312,-95.3303086637,-93.1400432368
91033.9355469,91.0339355469,-98.0466290554,-92.3634101204,-95.2622457132,-95.0326869758,-93.2035259993
91178.894043,91.178894043,-98.444112055,-93.7145884483,-94.7249104755,-94.8754985229,-92.5765753224
91323.8525391,91.3238525391,-98.1636125404,-93.8615296726,-94.8638440419,-94.959643527,-93.3902393757
91468.8110352,91.4688110352,-97.8623120405,-93.2842135465,-94.4647108558,-94.5093315694,-93.4233121777
91613.7695312,91.6137695312,-98.5480948133,-93.872205729,-93.4641356552,-94.6103904224,-93.6529926079
91758.7280273,91.7587280273,-99.3670442925,-93.2812059368,-93.8848637143,-96.7740079235,-92.4022905928
91903.6865234,91.9036865234,-98.705690538,-93.4524369546,-94.2807870764,-96.0617265578,-92.9647105095
92048.6450195,92.0486450195,-98.4163228944,-94.3137131513,-94.1123275962,-95.2262116098,-91.7654204727
92193.6035156,92.1936035156,-98.6294463307,-93.6278485985,-93.7763584738,-94.6443905279,-91.7210914756
92338.5620117,92.3385620117,-98.3120373843,-92.2448854432,-94.2874302932,-94.5888185835,-91.770564011
92483.5205078,92.4835205078,-97.1767510997,-91.7223298128,-95.2273745709,-95.2714699468,-93.0110003705
92628.4790039,92.6284790039,-97.205391383,-92.847032755,-95.0434555093,-94.4855777837,-92.9334955014
92773.4375,92.7734375,-97.1306591567,-93.3825571198,-93.166023809,-94.1127826099,-92.5251598429
92918.3959961,92.9183959961,-97.6625693505,-93.3339442252,-93.4078281027,-94.357190034,-91.8862288337
93063.3544922,93.0633544922,-98.2087469075,-91.9852999829,-94.378688942,-94.7510566557,-91.9674459679
93208.3129883,93.2083129883,-97.8379374624,-91.7358365293,-94.2626341732,-95.1336825396,-94.2480383908
93353.2714844,93.3532714844,-97.9358538368,-93.3086560189,-94.0621494927,-95.7004396208,-93.8520280597
93498.2299805,93.4982299805,-97.4019927928,-94.1269586418,-94.5457686858,-95.8437068636,-92.240391265
93643.1884766,93.6431884766,-97.2844619002,-94.9418849367,-94.5648467548,-94.8365458198,-93.3529133408
93788.1469727,93.7881469727,-97.4990635622,-94.1402427222,-93.8848143466,-94.464018373,-92.8184061422
93933.1054688,93.9331054688,-97.1796706775,-92.9896445668,-94.1518829601,-94.9365317865,-91.7689532899
94078.0639648,94.0780639648,-97.5348325792,-92.7829221879,-94.9432679356,-95.4255714783,-91.1127110187
94223.0224609,94.2230224609,-98.0312384227,-92.9029879096,-94.7087290269,-94.4522521728,-91.863233631
94367.980957,94.367980957,-97.7611730234,-93.2265084355,-94.100844313,-93.7214578961,-92.6740014973
94512.9394531,94.5129394531,-97.479565577,-93.5438211252,-94.8226074565,-94.5418168297,-92.0265034087
94657.8979492,94.6578979492,-97.4335556446,-93.6635629426,-94.2992132734,-95.1547803007,-92.508213326
94802.8564453,94.8028564453,-97.9575711885,-92.9094544041,-94.1218286442,-94.6258996423,-91.9015713579
94947.8149414,94.9478149414,-97.7414733787,-92.3924266405,-94.3355706754,-94.9719998103,-92.2871837234
95092.7734375,95.0927734375,-97.5902187463,-93.0912280278,-94.4501045792,-94.7582122385,-91.9398215278
95237.7319336,95.2377319336,-97.5843263094,-93.0826932508,-93.9603127888,-94.3291185724,-93.8760792574
95382.6904297,95.3826904297,-97.5215273636,-92.6561849782,-93.0631666157,-94.5851460213,-93.943742851
95527.6489258,95.5276489258,-97.2997844395,-92.5447673701,-93.452861338,-94.9089830943,-92.1720842702
95672.6074219,95.6726074219,-98.1503015217,-93.1559980916,-94.1831227424,-94.3538307947,-92.4078988272
95817.565918,95.817565918,-97.9230713129,-92.7904468376,-93.3680145543,-95.0370584076,-92.204394765
95962.5244141,95.9625244141,-97.7658145753,-92.517767096,-93.5158610821,-94.4977425211,-92.0629260569
96107.4829102,96.1074829102,-97.4929227668,-93.2334911049,-93.8774979422,-94.2657416003,-92.5916489526
96252.4414062,96.2524414062,-97.5513338211,-94.2338099532,-93.1820943105,-94.2613176353,-92.41610806
96397.3999023,96.3973999023,-97.1949335302,-93.9812857892,-93.381045194,-93.6088964694,-92.6897127224
96542.3583984,96.5423583984,-96.9075904267,-93.7231479985,-93.8457913092,-93.6348810554,-93.552624551
96687.3168945,96.6873168945,-97.0883006828,-92.9000522967,-93.9556953368,-94.8007490443,-93.325118865
96832.2753906,96.8322753906,-97.259896245,-93.5135542964,-93.7219872911,-94.6623435723,-92.4529880549
96977.2338867,96.9772338867,-97.4931977396,-93.7668354876,-94.0723897263,-95.043830247,-92.906562884
97122.1923828,97.1221923828,-97.7872278053,-92.223196905,-93.3660800194,-94.6109396239,-93.6930426153
97267.1508789,97.2671508789,-98.2825176572,-91.6113187157,-93.8226948925,-95.0188253856,-93.0912232885
97412.109375,97.412109375,-97.453461697,-91.8770751789,-93.9609201549,-95.1635916054,-92.753480733
97557.0678711,97.5570678711,-97.512331299,-92.6971653592,-94.1503622712,-94.55266651,-93.2262768787
97702.0263672,97.7020263672,-97.5121987273,-92.4235452307,-93.5600956257,-94.4707572282,-92.6572523869
97846.9848633,97.8469848633,-97.1700077605,-92.9598872729,-94.062884582,-94.610689721,-92.997821319
97991.9433594,97.9919433594,-97.0541775856,-92.8649761922,-93.853828743,-93.6376280701,-92.984262954
98136.9018555,98.1369018555,-97.3327921737,-93.2113631033,-94.751257792,-93.3156819182,-93.118953766
98281.8603516,98.2818603516,-97.136127014,-92.7348742328,-94.7561161982,-93.4116570095,-91.7717741894
98426.8188477,98.4268188477,-96.8869804099,-92.3402260597,-94.3584082973,-93.7860581825,-92.5974604959
98571.7773438,98.5717773438,-97.43182841,-92.0176814628,-93.7861171016,-93.6849617485,-92.4412587509
98716.7358398,98.7167358398,-97.2390511166,-93.5651964658,-94.0006727938,-93.8353284501,-92.2547497826
98861.6943359,98.8616943359,-97.0377541972,-93.6636119021,-93.9912199377,-94.1085523953,-92.0136781437
99006.652832,99.006652832,-97.2986415591,-92.5653965478,-93.9046902666,-94.7753139445,-93.6942997274
99151.6113281,99.1516113281,-97.9561245311,-92.8361001248,-93.0435543946,-94.8662305218,-93.2805542346
99296.5698242,99.2965698242,-97.0589808062,-92.6322773504,-94.15084884,-94.3741699563,-92.5511235818
99441.5283203,99.4415283203,-97.6537054144,-92.45203121,-94.0645641497,-94.6041976867,-92.4114449993
99586.4868164,99.5864868164,-97.4589993966,-93.3307563738,-93.9643021738,-94.4507474734,-91.3241144987
99731.4453125,99.7314453125,-97.7828093174,-93.923972678,-93.4785305439,-93.872164199,-91.6596028761
99876.4038086,99.8764038086,-97.1697592308,-92.2011151618,-92.7901222239,-94.0278338457,-91.3792147231
