Frequency_Hz,Frequency_MHz,OffsetFrom76MHz_MHz,TwoTapDelaySamples,NormalizedFirRejection_dB
100586517.30346069,100.586517303461,24.586517303461,8,-1.40978488601
100621724.34486897,100.621724344869,24.621724344869,8,-1.40196941035
100656931.38627726,100.656931386277,24.656931386277,8,-1.3941793411
100692138.42768554,100.692138427686,24.692138427686,8,-1.38641463272
100727345.46909381,100.727345469094,24.727345469094,8,-1.3786752399
100762552.5105021,100.762552510502,24.762552510502,8,-1.37096111759
100797759.55191039,100.797759551910,24.797759551910,8,-1.36327222092
100832966.59331867,100.832966593319,24.832966593319,8,-1.35560850528
100868173.63472694,100.868173634727,24.868173634727,8,-1.34796992628
100903380.67613523,100.903380676135,24.903380676135,8,-1.34035643974
100938587.71754351,100.938587717544,24.938587717544,8,-1.3327680017
100973794.7589518,100.973794758952,24.973794758952,8,-1.32520456845
101009001.80036007,101.009001800360,25.009001800360,8,-1.31766609647
101044208.84176835,101.044208841768,25.044208841768,8,-1.31015254247
101079415.88317664,101.079415883177,25.079415883177,8,-1.30266386338
101114622.92458493,101.114622924585,25.114622924585,8,-1.29520001634
101149829.9659932,101.149829965993,25.149829965993,8,-1.28776095871
101185037.00740148,101.185037007401,25.185037007401,8,-1.28034664807
101220244.04880977,101.220244048810,25.220244048810,8,-1.27295704221
101255451.09021805,101.255451090218,25.255451090218,8,-1.26559209912
101290658.13162632,101.290658131626,25.290658131626,8,-1.25825177702
101325865.17303461,101.325865173035,25.325865173035,8,-1.25093603433
101361072.21444289,101.361072214443,25.361072214443,8,-1.24364482967
101396279.25585118,101.396279255851,25.396279255851,8,-1.2363781219
101431486.29725945,101.431486297259,25.431486297259,8,-1.22913587004
101466693.33866774,101.466693338668,25.466693338668,8,-1.22191803336
101501900.38007602,101.501900380076,25.501900380076,8,-1.21472457131
101537107.42148429,101.537107421484,25.537107421484,8,-1.20755544355
101572314.46289258,101.572314462893,25.572314462893,8,-1.20041060994
101607521.50430086,101.607521504301,25.607521504301,8,-1.19329003055
101642728.54570915,101.642728545709,25.642728545709,8,-1.18619366565
101677935.58711742,101.677935587117,25.677935587117,8,-1.17912147569
101713142.6285257,101.713142628526,25.713142628526,8,-1.17207342135
101748349.66993399,101.748349669934,25.748349669934,8,-1.16504946349
101783556.71134228,101.783556711342,25.783556711342,8,-1.15804956317
101818763.75275055,101.818763752751,25.818763752751,8,-1.15107368164
101853970.79415883,101.853970794159,25.853970794159,8,-1.14412178035
101889177.83556712,101.889177835567,25.889177835567,8,-1.13719382096
101924384.8769754,101.924384876975,25.924384876975,8,-1.13028976528
101959591.91838367,101.959591918384,25.959591918384,8,-1.12340957537
101994798.95979196,101.994798959792,25.994798959792,8,-1.11655321343
102030006.00120024,102.030006001200,26.030006001200,8,-1.10972064188
102065213.04260853,102.065213042609,26.065213042609,8,-1.10291182332
102100420.0840168,102.100420084017,26.100420084017,8,-1.09612672054
102135627.12542509,102.135627125425,26.135627125425,8,-1.08936529652
102170834.16683337,102.170834166833,26.170834166833,8,-1.08262751441
102206041.20824166,102.206041208242,26.206041208242,8,-1.07591333758
102241248.24964993,102.241248249650,26.241248249650,8,-1.06922272955
102276455.29105821,102.276455291058,26.276455291058,8,-1.06255565404
102311662.3324665,102.311662332466,26.311662332466,8,-1.05591207495
102346869.37387478,102.346869373875,26.346869373875,8,-1.04929195638
102382076.41528305,102.382076415283,26.382076415283,8,-1.04269526258
102417283.45669134,102.417283456691,26.417283456691,8,-1.03612195799
102452490.49809963,102.452490498100,26.452490498100,8,-1.02957200726
102487697.53950791,102.487697539508,26.487697539508,8,-1.02304537517
102522904.58091618,102.522904580916,26.522904580916,8,-1.01654202672
102558111.62232447,102.558111622324,26.558111622324,8,-1.01006192706
102593318.66373275,102.593318663733,26.593318663733,8,-1.00360504152
102628525.70514102,102.628525705141,26.628525705141,8,-0.997171335634
102663732.74654931,102.663732746549,26.663732746549,8,-0.990760775071
102698939.78795759,102.698939787958,26.698939787958,8,-0.984373325697
102734146.82936588,102.734146829366,26.734146829366,8,-0.978008953544
102769353.87077415,102.769353870774,26.769353870774,8,-0.971667624821
102804560.91218244,102.804560912182,26.804560912182,8,-0.965349305903
102839767.95359072,102.839767953591,26.839767953591,8,-0.959053963341
102874974.99499901,102.874974994999,26.874974994999,8,-0.952781563851
102910182.03640728,102.910182036407,26.910182036407,8,-0.946532074323
102945389.07781556,102.945389077816,26.945389077816,8,-0.940305461812
102980596.11922385,102.980596119224,26.980596119224,8,-0.934101693543
103015803.16063213,103.015803160632,27.015803160632,8,-0.927920736906
103051010.2020404,103.051010202040,27.051010202040,8,-0.921762559458
103086217.24344869,103.086217243449,27.086217243449,8,-0.915627128923
103121424.28485698,103.121424284857,27.121424284857,8,-0.909514413186
103156631.32626526,103.156631326265,27.156631326265,8,-0.903424380301
103191838.36767353,103.191838367674,27.191838367674,8,-0.89735699848
103227045.40908182,103.227045409082,27.227045409082,8,-0.891312236101
103262252.4504901,103.262252450490,27.262252450490,8,-0.885290061704
103297459.49189839,103.297459491898,27.297459491898,8,-0.879290443987
103332666.53330666,103.332666533307,27.332666533307,8,-0.873313351811
103367873.57471494,103.367873574715,27.367873574715,8,-0.867358754196
103403080.61612323,103.403080616123,27.403080616123,8,-0.861426620321
103438287.65753151,103.438287657532,27.438287657532,8,-0.855516919523
103473494.69893979,103.473494698940,27.473494698940,8,-0.849629621296
103508701.74034807,103.508701740348,27.508701740348,8,-0.843764695293
103543908.78175636,103.543908781756,27.543908781756,8,-0.837922111321
103579115.82316464,103.579115823165,27.579115823165,8,-0.832101839343
103614322.86457291,103.614322864573,27.614322864573,8,-0.826303849478
103649529.9059812,103.649529905981,27.649529905981,8,-0.820528111997
103684736.94738948,103.684736947389,27.684736947389,8,-0.814774597328
103719943.98879775,103.719943988798,27.719943988798,8,-0.809043276048
103755151.03020604,103.755151030206,27.755151030206,8,-0.803334118889
103790358.07161433,103.790358071614,27.790358071614,8,-0.797647096733
103825565.11302261,103.825565113023,27.825565113023,8,-0.791982180614
103860772.15443088,103.860772154431,27.860772154431,8,-0.786339341715
103895979.19583917,103.895979195839,27.895979195839,8,-0.78071855137
103931186.23724745,103.931186237247,27.931186237247,8,-0.775119781061
103966393.27865574,103.966393278656,27.966393278656,8,-0.769543002419
104001600.32006401,104.001600320064,28.001600320064,8,-0.763988187223
104036807.36147229,104.036807361472,28.036807361472,8,-0.758455307398
104072014.40288058,104.072014402881,28.072014402881,8,-0.752944335017
104107221.44428886,104.107221444289,28.107221444289,8,-0.747455242297
104142428.48569714,104.142428485697,28.142428485697,8,-0.741988001603
104177635.52710542,104.177635527105,28.177635527105,8,-0.736542585442
104212842.56851371,104.212842568514,28.212842568514,8,-0.731118966467
104248049.60992199,104.248049609922,28.248049609922,8,-0.725717117473
104283256.65133026,104.283256651330,28.283256651330,8,-0.720337011401
104318463.69273855,104.318463692739,28.318463692739,8,-0.714978621329
104353670.73414683,104.353670734147,28.353670734147,8,-0.709641920483
104388877.77555512,104.388877775555,28.388877775555,8,-0.704326882226
104424084.81696339,104.424084816963,28.424084816963,8,-0.699033480062
104459291.85837168,104.459291858372,28.459291858372,8,-0.693761687636
104494498.89977996,104.494498899780,28.494498899780,8,-0.688511478734
104529705.94118825,104.529705941188,28.529705941188,8,-0.683282827277
104564912.98259652,104.564912982597,28.564912982597,8,-0.678075707329
104600120.0240048,104.600120024005,28.600120024005,8,-0.672890093087
104635327.06541309,104.635327065413,28.635327065413,8,-0.66772595889
104670534.10682137,104.670534106821,28.670534106821,8,-0.662583279211
104705741.14822964,104.705741148230,28.705741148230,8,-0.657462028659
104740948.18963793,104.740948189638,28.740948189638,8,-0.65236218198
104776155.23104621,104.776155231046,28.776155231046,8,-0.647283714054
104811362.27245449,104.811362272454,28.811362272454,8,-0.642226599897
104846569.31386277,104.846569313863,28.846569313863,8,-0.637190814657
104881776.35527106,104.881776355271,28.881776355271,8,-0.632176333617
104916983.39667934,104.916983396679,28.916983396679,8,-0.627183132194
104952190.43808761,104.952190438088,28.952190438088,8,-0.622211185935
104987397.4794959,104.987397479496,28.987397479496,8,-0.61726047052
105022604.52090418,105.022604520904,29.022604520904,8,-0.612330961762
105057811.56231247,105.057811562312,29.057811562312,8,-0.607422635604
105093018.60372074,105.093018603721,29.093018603721,8,-0.602535468117
105128225.64512902,105.128225645129,29.128225645129,8,-0.597669435507
105163432.68653731,105.163432686537,29.163432686537,8,-0.592824514105
105198639.7279456,105.198639727946,29.198639727946,8,-0.588000680373
105233846.76935387,105.233846769354,29.233846769354,8,-0.583197910902
105269053.81076215,105.269053810762,29.269053810762,8,-0.578416182409
105304260.85217044,105.304260852170,29.304260852170,8,-0.573655471742
105339467.89357872,105.339467893579,29.339467893579,8,-0.568915755872
105374674.93498699,105.374674934987,29.374674934987,8,-0.564197011899
105409881.97639528,105.409881976395,29.409881976395,8,-0.55949921705
105445089.01780356,105.445089017804,29.445089017804,8,-0.554822348675
105480296.05921185,105.480296059212,29.480296059212,8,-0.550166384251
105515503.10062012,105.515503100620,29.515503100620,8,-0.54553130138
105550710.14202841,105.550710142028,29.550710142028,8,-0.540917077786
105585917.18343669,105.585917183437,29.585917183437,8,-0.536323691321
105621124.22484498,105.621124224845,29.621124224845,8,-0.531751119956
105656331.26625325,105.656331266253,29.656331266253,8,-0.527199341787
105691538.30766153,105.691538307662,29.691538307662,8,-0.522668335033
105726745.34906982,105.726745349070,29.726745349070,8,-0.518158078034
105761952.3904781,105.761952390478,29.761952390478,8,-0.513668549252
105797159.43188637,105.797159431886,29.797159431886,8,-0.509199727271
105832366.47329466,105.832366473295,29.832366473295,8,-0.504751590794
105867573.51470295,105.867573514703,29.867573514703,8,-0.500324118645
105902780.55611122,105.902780556111,29.902780556111,8,-0.49591728977
105937987.5975195,105.937987597520,29.937987597520,8,-0.49153108323
105973194.63892779,105.973194638928,29.973194638928,8,-0.48716547821
106008401.68033607,106.008401680336,30.008401680336,8,-0.48282045401
106043608.72174434,106.043608721744,30.043608721744,8,-0.478495990051
106078815.76315263,106.078815763153,30.078815763153,8,-0.474192065869
106114022.80456091,106.114022804561,30.114022804561,8,-0.469908661119
106149229.8459692,106.149229845969,30.149229845969,8,-0.465645755574
106184436.88737747,106.184436887377,30.184436887377,8,-0.461403329121
106219643.92878576,106.219643928786,30.219643928786,8,-0.457181361766
106254850.97019404,106.254850970194,30.254850970194,8,-0.452979833628
106290058.01160233,106.290058011602,30.290058011602,8,-0.448798724944
106325265.0530106,106.325265053011,30.325265053011,8,-0.444638016065
106360472.09441888,106.360472094419,30.360472094419,8,-0.440497687455
106395679.13582717,106.395679135827,30.395679135827,8,-0.436377719696
106430886.17723545,106.430886177235,30.430886177235,8,-0.43227809348
106466093.21864372,106.466093218644,30.466093218644,8,-0.428198789614
106501300.26005201,106.501300260052,30.501300260052,8,-0.42413978902
106536507.3014603,106.536507301460,30.536507301460,8,-0.420101072729
106571714.34286858,106.571714342869,30.571714342869,8,-0.416082621888
106606921.38427685,106.606921384277,30.606921384277,8,-0.412084417753
106642128.42568514,106.642128425685,30.642128425685,8,-0.408106441694
106677335.46709342,106.677335467093,30.677335467093,8,-0.404148675192
106712542.50850171,106.712542508502,30.712542508502,8,-0.400211099836
106747749.54990998,106.747749549910,30.747749549910,8,-0.396293697329
106782956.59131826,106.782956591318,30.782956591318,8,-0.392396449484
106818163.63272655,106.818163632727,30.818163632727,8,-0.388519338221
106853370.67413484,106.853370674135,30.853370674135,8,-0.384662345572
106888577.71554311,106.888577715543,30.888577715543,8,-0.380825453678
106923784.75695139,106.923784756951,30.923784756951,8,-0.377008644787
106958991.79835968,106.958991798360,30.958991798360,8,-0.373211901259
106994198.83976796,106.994198839768,30.994198839768,8,-0.369435205557
107029405.88117623,107.029405881176,31.029405881176,8,-0.365678540257
107064612.92258452,107.064612922585,31.064612922585,8,-0.361941888038
107099819.9639928,107.099819963993,31.099819963993,8,-0.35822523169
107135027.00540107,107.135027005401,31.135027005401,8,-0.354528554108
107170234.04680936,107.170234046809,31.170234046809,8,-0.350851838292
107205441.08821765,107.205441088218,31.205441088218,8,-0.34719506735
107240648.12962593,107.240648129626,31.240648129626,8,-0.343558224497
107275855.1710342,107.275855171034,31.275855171034,8,-0.33994129305
107311062.21244249,107.311062212442,31.311062212442,8,-0.336344256434
107346269.25385077,107.346269253851,31.346269253851,8,-0.332767098178
107381476.29525906,107.381476295259,31.381476295259,8,-0.329209801914
107416683.33666733,107.416683336667,31.416683336667,8,-0.325672351382
107451890.37807561,107.451890378076,31.451890378076,8,-0.322154730423
107487097.4194839,107.487097419484,31.487097419484,8,-0.318656922981
107522304.46089219,107.522304460892,31.522304460892,8,-0.315178913106
107557511.50230046,107.557511502300,31.557511502300,8,-0.311720684949
107592718.54370874,107.592718543709,31.592718543709,8,-0.308282222764
107627925.58511703,107.627925585117,31.627925585117,8,-0.304863510909
107663132.62652531,107.663132626525,31.663132626525,8,-0.301464533842
107698339.66793358,107.698339667934,31.698339667934,8,-0.298085276124
107733546.70934187,107.733546709342,31.733546709342,8,-0.294725722416
107768753.75075015,107.768753750750,31.768753750750,8,-0.291385857484
107803960.79215844,107.803960792158,31.803960792158,8,-0.28806566619
107839167.83356671,107.839167833567,31.839167833567,8,-0.284765133501
107874374.874975,107.874374874975,31.874374874975,8,-0.281484244482
107909581.91638328,107.909581916383,31.909581916383,8,-0.278222984298
107944788.95779157,107.944788957792,31.944788957792,8,-0.274981338216
107979995.99919984,107.979995999200,31.979995999200,8,-0.2717592916
108015203.04060812,108.015203040608,32.015203040608,8,-0.268556829914
108050410.08201641,108.050410082016,32.050410082016,8,-0.265373938723
108085617.12342469,108.085617123425,32.085617123425,8,-0.262210603689
108120824.16483296,108.120824164833,32.120824164833,8,-0.259066810572
108156031.20624125,108.156031206241,32.156031206241,8,-0.255942545232
108191238.24764954,108.191238247650,32.191238247650,8,-0.252837793624
108226445.28905781,108.226445289058,32.226445289058,8,-0.249752541805
108261652.33046609,108.261652330466,32.261652330466,8,-0.246686775926
108296859.37187438,108.296859371874,32.296859371874,8,-0.243640482236
108332066.41328266,108.332066413283,32.332066413283,8,-0.240613647083
108367273.45469093,108.367273454691,32.367273454691,8,-0.237606256908
108402480.49609922,108.402480496099,32.402480496099,8,-0.234618298251
108437687.5375075,108.437687537508,32.437687537508,8,-0.231649757748
108472894.57891579,108.472894578916,32.472894578916,8,-0.228700622131
108508101.62032406,108.508101620324,32.508101620324,8,-0.225770878226
108543308.66173235,108.543308661732,32.543308661732,8,-0.222860512957
108578515.70314063,108.578515703141,32.578515703141,8,-0.219969513342
108613722.74454892,108.613722744549,32.613722744549,8,-0.217097866493
108648929.78595719,108.648929785957,32.648929785957,8,-0.214245559619
108684136.82736547,108.684136827365,32.684136827365,8,-0.211412580021
108719343.86877376,108.719343868774,32.719343868774,8,-0.208598915096
108754550.91018204,108.754550910182,32.754550910182,8,-0.205804552335
108789757.95159031,108.789757951590,32.789757951590,8,-0.203029479323
108824964.9929986,108.824964992999,32.824964992999,8,-0.200273683736
108860172.03440689,108.860172034407,32.860172034407,8,-0.197537153348
108895379.07581517,108.895379075815,32.895379075815,8,-0.194819876022
108930586.11722344,108.930586117223,32.930586117223,8,-0.192121839716
108965793.15863173,108.965793158632,32.965793158632,8,-0.189443032481
109001000.20004001,109.001000200040,33.001000200040,8,-0.186783442459
109036207.2414483,109.036207241448,33.036207241448,8,-0.184143057884
109071414.28285657,109.071414282857,33.071414282857,8,-0.181521867086
109106621.32426485,109.106621324265,33.106621324265,8,-0.178919858482
109141828.36567314,109.141828365673,33.141828365673,8,-0.176337020583
109177035.40708143,109.177035407081,33.177035407081,8,-0.173773341991
109212242.4484897,109.212242448490,33.212242448490,8,-0.1712288114
109247449.48989798,109.247449489898,33.247449489898,8,-0.168703417594
109282656.53130627,109.282656531306,33.282656531306,8,-0.166197149449
109317863.57271454,109.317863572715,33.317863572715,8,-0.16370999593
109353070.61412282,109.353070614123,33.353070614123,8,-0.161241946095
109388277.65553111,109.388277655531,33.388277655531,8,-0.158792989088
109423484.69693939,109.423484696939,33.423484696939,8,-0.156363114148
109458691.73834766,109.458691738348,33.458691738348,8,-0.153952310601
109493898.77975595,109.493898779756,33.493898779756,8,-0.151560567863
109529105.82116424,109.529105821164,33.529105821164,8,-0.14918787544
109564312.86257252,109.564312862573,33.564312862573,8,-0.146834222926
109599519.90398079,109.599519903981,33.599519903981,8,-0.144499600007
109634726.94538908,109.634726945389,33.634726945389,8,-0.142183996454
109669933.98679736,109.669933986797,33.669933986797,8,-0.13988740213
109705141.02820565,109.705141028206,33.705141028206,8,-0.137609806986
109740348.06961392,109.740348069614,33.740348069614,8,-0.135351201059
109775555.1110222,109.775555111022,33.775555111022,8,-0.133111574477
109810762.15243049,109.810762152430,33.810762152430,8,-0.130890917456
109845969.19383878,109.845969193839,33.845969193839,8,-0.128689220296
109881176.23524705,109.881176235247,33.881176235247,8,-0.126506473391
109916383.27665533,109.916383276655,33.916383276655,8,-0.124342667216
109951590.31806362,109.951590318064,33.951590318064,8,-0.122197792338
109986797.3594719,109.986797359472,33.986797359472,8,-0.12007183941
110022004.40088017,110.022004400880,34.022004400880,8,-0.117964799171
110057211.44228846,110.057211442288,34.057211442288,8,-0.115876662447
110092418.48369674,110.092418483697,34.092418483697,8,-0.113807420151
110127625.52510503,110.127625525105,34.127625525105,8,-0.111757063284
110162832.5665133,110.162832566513,34.162832566513,8,-0.109725582931
110198039.60792159,110.198039607922,34.198039607922,8,-0.107712970265
110233246.64932987,110.233246649330,34.233246649330,8,-0.105719216543
110268453.69073816,110.268453690738,34.268453690738,8,-0.103744313111
110303660.73214643,110.303660732146,34.303660732146,8,-0.101788251398
110338867.77355471,110.338867773555,34.338867773555,8,-0.0998510229196
110374074.814963,110.374074814963,34.374074814963,8,-0.097932619277
110409281.85637128,110.409281856371,34.409281856371,8,-0.0960330321565
110444488.89777955,110.444488897780,34.444488897780,8,-0.0941522533296
110479695.93918784,110.479695939188,34.479695939188,8,-0.092290274653
110514902.98059613,110.514902980596,34.514902980596,8,-0.0904470880679
110550110.0220044,110.550110022004,34.550110022004,8,-0.0886226856006
110585317.06341268,110.585317063413,34.585317063413,8,-0.0868170593618
110620524.10482097,110.620524104821,34.620524104821,8,-0.0850302015466
110655731.14622925,110.655731146229,34.655731146229,8,-0.0832621044346
110690938.18763752,110.690938187638,34.690938187638,8,-0.0815127603895
110726145.22904581,110.726145229046,34.726145229046,8,-0.079782161859
110761352.27045409,110.761352270454,34.761352270454,8,-0.0780703013749
110796559.31186238,110.796559311862,34.796559311862,8,-0.0763771715525
110831766.35327065,110.831766353271,34.831766353271,8,-0.074702765091
110866973.39467894,110.866973394679,34.866973394679,8,-0.0730470747731
110902180.43608722,110.902180436087,34.902180436087,8,-0.0714100934648
110937387.47749551,110.937387477496,34.937387477496,8,-0.0697918141154
110972594.51890378,110.972594518904,34.972594518904,8,-0.0681922297576
111007801.56031206,111.007801560312,35.007801560312,8,-0.0666113335069
111043008.60172035,111.043008601720,35.043008601720,8,-0.0650491185617
111078215.64312863,111.078215643129,35.078215643129,8,-0.0635055782033
111113422.6845369,111.113422684537,35.113422684537,8,-0.0619807057957
111148629.72594519,111.148629725945,35.148629725945,8,-0.0604744947855
111183836.76735348,111.183836767353,35.183836767353,8,-0.0589869387017
111219043.80876176,111.219043808762,35.219043808762,8,-0.0575180311556
111254250.85017003,111.254250850170,35.254250850170,8,-0.0560677658408
111289457.89157832,111.289457891578,35.289457891578,8,-0.054636136533
111324664.9329866,111.324664932987,35.324664932987,8,-0.05322313709
111359871.97439489,111.359871974395,35.359871974395,8,-0.0518287614515
111395079.01580316,111.395079015803,35.395079015803,8,-0.0504530036388
111430286.05721144,111.430286057211,35.430286057211,8,-0.0490958577552
111465493.09861973,111.465493098620,35.465493098620,8,-0.0477573179855
111500700.14002801,111.500700140028,35.500700140028,8,-0.046437378596
111535907.18143629,111.535907181436,35.535907181436,8,-0.0451360339342
111571114.22284457,111.571114222845,35.571114222845,8,-0.0438532784293
111606321.26425286,111.606321264253,35.606321264253,8,-0.0425891065915
111641528.30566113,111.641528305661,35.641528305661,8,-0.041343513012
111676735.34706941,111.676735347069,35.676735347069,8,-0.0401164923632
111711942.3884777,111.711942388478,35.711942388478,8,-0.0389080393985
111747149.42988598,111.747149429886,35.747149429886,8,-0.0377181489519
111782356.47129425,111.782356471294,35.782356471294,8,-0.0365468159383
111817563.51270254,111.817563512703,35.817563512703,8,-0.0353940353533
111852770.55411083,111.852770554111,35.852770554111,8,-0.0342598022731
111887977.59551911,111.887977595519,35.887977595519,8,-0.0331441118542
111923184.63692738,111.923184636927,35.923184636927,8,-0.0320469593338
111958391.67833567,111.958391678336,35.958391678336,8,-0.0309683400291
111993598.71974395,111.993598719744,35.993598719744,8,-0.0299082493379
112028805.76115224,112.028805761152,36.028805761152,8,-0.0288666827379
112064012.80256051,112.064012802561,36.064012802561,8,-0.027843635787
112099219.84396879,112.099219843969,36.099219843969,8,-0.0268391041232
112134426.88537708,112.134426885377,36.134426885377,8,-0.0258530834643
112169633.92678536,112.169633926785,36.169633926785,8,-0.0248855696081
112204840.96819364,112.204840968194,36.204840968194,8,-0.0239365584322
112240048.00960192,112.240048009602,36.240048009602,8,-0.0230060458937
112275255.05101021,112.275255051010,36.275255051010,8,-0.0220940280296
112310462.09241849,112.310462092418,36.310462092418,8,-0.0212005009564
112345669.13382676,112.345669133827,36.345669133827,8,-0.0203254608703
112380876.17523505,112.380876175235,36.380876175235,8,-0.0194689040466
112416083.21664333,112.416083216643,36.416083216643,8,-0.0186308268403
112451290.25805162,112.451290258052,36.451290258052,8,-0.0178112256858
112486497.29945989,112.486497299460,36.486497299460,8,-0.0170100970964
112521704.34086818,112.521704340868,36.521704340868,8,-0.0162274376649
112556911.38227646,112.556911382276,36.556911382276,8,-0.0154632440632
112592118.42368475,112.592118423685,36.592118423685,8,-0.0147175130423
112627325.46509302,112.627325465093,36.627325465093,8,-0.0139902414323
112662532.5065013,112.662532506501,36.662532506501,8,-0.0132814261422
112697739.54790959,112.697739547910,36.697739547910,8,-0.01259106416
112732946.58931786,112.732946589318,36.732946589318,8,-0.0119191525524
112768153.63072614,112.768153630726,36.768153630726,8,-0.0112656884653
112803360.67213443,112.803360672134,36.803360672134,8,-0.0106306691231
112838567.71354271,112.838567713543,36.838567713543,8,-0.0100140918291
112873774.75495099,112.873774754951,36.873774754951,8,-0.00941595396505
112908981.79635927,112.908981796359,36.908981796359,8,-0.00883625299168
112944188.83776756,112.944188837768,36.944188837768,8,-0.00827498644814
112979395.87917584,112.979395879176,36.979395879176,8,-0.00773215195217
113014602.92058411,113.014602920584,37.014602920584,8,-0.00720774720006
113049809.9619924,113.049809961992,37.049809961992,8,-0.00670176996657
113085017.00340068,113.085017003401,37.085017003401,8,-0.00621421810491
113120224.04480897,113.120224044809,37.120224044809,8,-0.00574508954672
113155431.08621724,113.155431086217,37.155431086217,8,-0.00529438230199
113190638.12762552,113.190638127626,37.190638127626,8,-0.00486209445907
113225845.16903381,113.225845169034,37.225845169034,8,-0.00444822418463
113261052.2104421,113.261052210442,37.261052210442,8,-0.00405276972361
113296259.25185037,113.296259251850,37.296259251850,8,-0.00367572939919
113331466.29325865,113.331466293259,37.331466293259,8,-0.00331710161278
113366673.33466694,113.366673334667,37.366673334667,8,-0.002976884844
113401880.37607522,113.401880376075,37.401880376075,8,-0.00265507765062
113437087.41748349,113.437087417483,37.437087417483,8,-0.00235167866856
113472294.45889178,113.472294458892,37.472294458892,8,-0.00206668661187
113507501.50030006,113.507501500300,37.507501500300,8,-0.00180010027268
113542708.54170835,113.542708541708,37.542708541708,8,-0.00155191852121
113577915.58311662,113.577915583117,37.577915583117,8,-0.00132214030576
113613122.62452491,113.613122624525,37.613122624525,8,-0.00111076465263
113648329.66593319,113.648329665933,37.648329665933,8,-0.000917790666188
113683536.70734148,113.683536707341,37.683536707341,8,-0.000743217528781
113718743.74874975,113.718743748750,37.718743748750,8,-0.00058704450077
113753950.79015803,113.753950790158,37.753950790158,8,-0.000449270920495
113789157.83156632,113.789157831566,37.789157831566,8,-0.000329896204267
113824364.87297459,113.824364872975,37.824364872975,8,-0.000228919846365
113859571.91438287,113.859571914383,37.859571914383,8,-0.000146341419017
113894778.95579116,113.894778955791,37.894778955791,8,-8.21605724022e-05
113929985.99719945,113.929985997199,37.929985997199,8,-3.6377034638e-05
113965193.03860772,113.965193038608,37.965193038608,8,-8.99061178129e-06
114000400.080016,114.000400080016,38.000400080016,8,-1.18782000028e-09
114035607.12142429,114.035607121424,38.035607121424,8,-9.40872467423e-06
114070814.16283257,114.070814162833,38.070814162833,8,-3.72132621964e-05
114106021.20424084,114.106021204241,38.106021204241,8,-8.34149181669e-05
114141228.24564913,114.141228245649,38.141228245649,8,-0.000148013888302
114176435.28705741,114.176435287057,38.176435287057,8,-0.000231010446256
114211642.3284657,114.211642328466,38.211642328466,8,-0.00033240494362
114246849.36987397,114.246849369874,38.246849369874,8,-0.000452197809937
114282056.41128226,114.282056411282,38.282056411282,8,-0.000590389552702
114317263.45269054,114.317263452691,38.317263452691,8,-0.000746980757374
114352470.49409883,114.352470494099,38.352470494099,8,-0.000921972087386
114387677.5355071,114.387677535507,38.387677535507,8,-0.00111536428415
114422884.57691538,114.422884576915,38.422884576915,8,-0.00132715816709
114458091.61832367,114.458091618324,38.458091618324,8,-0.00155735463362
114493298.65973195,114.493298659732,38.493298659732,8,-0.00180595465919
114528505.70114022,114.528505701140,38.528505701140,8,-0.0020729592973
114563712.74254851,114.563712742549,38.563712742549,8,-0.0023583696795
114598919.7839568,114.598919783957,38.598919783957,8,-0.00266218701542
114634126.82536508,114.634126825365,38.634126825365,8,-0.0029844125928
114669333.86677335,114.669333866773,38.669333866773,8,-0.00332504777748
114704540.90818164,114.704540908182,38.704540908182,8,-0.00368409401348
114739747.94958992,114.739747949590,38.739747949590,8,-0.00406155282296
114774954.99099821,114.774954990998,38.774954990998,8,-0.00445742580628
114810162.03240648,114.810162032406,38.810162032406,8,-0.00487171464203
114845369.07381476,114.845369073815,38.845369073815,8,-0.00530442108706
114880576.11522305,114.880576115223,38.880576115223,8,-0.00575554697648
114915783.15663132,114.915783156631,38.915783156631,8,-0.00622509422372
114950990.19803961,114.950990198040,38.950990198040,8,-0.00671306482056
114986197.23944789,114.986197239448,38.986197239448,8,-0.00721946083715
115021404.28085618,115.021404280856,39.021404280856,8,-0.00774428442207
115056611.32226445,115.056611322264,39.056611322264,8,-0.00828753780233
115091818.36367273,115.091818363673,39.091818363673,8,-0.00884922328343
115127025.40508102,115.127025405081,39.127025405081,8,-0.00942934324942
115162232.4464893,115.162232446489,39.162232446489,8,-0.0100279001629
115197439.48789757,115.197439487898,39.197439487898,8,-0.010644896565
115232646.52930586,115.232646529306,39.232646529306,8,-0.0112803350757
115267853.57071415,115.267853570714,39.267853570714,8,-0.0119342183936
115303060.61212243,115.303060612122,39.303060612122,8,-0.0126065492958
115338267.6535307,115.338267653531,39.338267653531,8,-0.0132973306385
115373474.69493899,115.373474694939,39.373474694939,8,-0.0140065653567
115408681.73634727,115.408681736347,39.408681736347,8,-0.0147342564642
115443888.77775556,115.443888777756,39.443888777756,8,-0.0154804070536
115479095.81916383,115.479095819164,39.479095819164,8,-0.0162450202969
115514302.86057211,115.514302860572,39.514302860572,8,-0.0170280994447
115549509.9019804,115.549509901980,39.549509901980,8,-0.017829647827
115584716.94338869,115.584716943389,39.584716943389,8,-0.0186496688528
115619923.98479696,115.619923984797,39.619923984797,8,-0.0194881660105
115655131.02620524,115.655131026205,39.655131026205,8,-0.0203451428675
115690338.06761353,115.690338067614,39.690338067614,8,-0.0212206030708
