pinhole_radius_um,total_transmission,tem00_transmission,tem00_purity,score_purity_times_transmission,mode_0_0_power,mode_0_1_power,mode_0_2_power,mode_1_0_power,mode_2_0_power
144.74576271186442,0.9893047882142316,0.2479833217619156,0.3910361968931574,0.09697045503471162,0.19342699097429417,0.01956906852908792,0.006117890431320507,0.019569068529087907,0.006117890431320507
147.45762711864404,0.9912662591107052,0.2483870241315547,0.3908977573752472,0.09709393069413613,0.19374187882261268,0.019652271784657522,0.0063442251077450405,0.019652271784657515,0.006344225107745036
150.1694915254237,0.992886465973302,0.24871293056589752,0.39077194118600944,0.09719003467529695,0.19399608584140007,0.019720206952375353,0.00653800064428214,0.019720206952375363,0.00653800064428214
152.88135593220338,0.9942377450397529,0.24897861783019049,0.3906577131634389,0.09726541746813602,0.19420332190754858,0.019776182757293082,0.006704899735777187,0.019776182757293082,0.006704899735777184
155.59322033898303,0.9953512808557174,0.24919265276301447,0.39055612404397205,0.09732371660335834,0.1943702691551513,0.01982173218549927,0.006846498725116832,0.019821732185499284,0.006846498725116823
158.3050847457627,0.996291931340269,0.24936936022758746,0.3904640695369489,0.09736977521228916,0.19450810097751822,0.0198597030587761,0.006969364765049775,0.019859703058776094,0.006969364765049775
161.01694915254237,0.997049825091935,0.24950850510553688,0.39038497191618343,0.09740437075847393,0.19461663398231877,0.019889879556097872,0.0070708278612757304,0.01988987955609788,0.0070708278612757304
163.72881355932202,0.9976639275653478,0.249618720979406,0.3903170135469105,0.09743043369808128,0.1947026023639367,0.0199139912075492,0.00715490268952665,0.019913991207549185,0.007154902689526655
166.4406779661017,0.9981381721233719,0.24970198504283017,0.3902616967759681,0.09744912037114231,0.19476754833340754,0.01993235442626383,0.007221147678108338,0.019932354426263836,0.007221147678108338
169.15254237288136,0.9985454027529838,0.24977192988697874,0.3902118116535876,0.09746395726141084,0.19482210531184344,0.019947900073254976,0.007279103144028292,0.01994790007325497,0.007279103144028292
171.864406779661,0.99886543454029,0.24982567714427467,0.39017073058229385,0.09747466696959792,0.19486402817253426,0.019959936883002915,0.007325466984620912,0.019959936883002922,0.007325466984620912
174.57627118644064,0.9991179820108368,0.24986716816871773,0.39013689010142266,0.09748239992779273,0.19489639117159985,0.019969295681037492,0.007362657499840801,0.019969295681037492,0.007362657499840806
177.2881355932203,0.9993190845168883,0.24989949209381343,0.3901088388177163,0.09748800068185463,0.19492160383317447,0.01997663695898032,0.007392729353362257,0.01997663695898032,0.007392729353362252
179.99999999999997,0.9994716095954336,0.2499234814742182,0.390086749197923,0.09749183843650511,0.1949403155498902,0.019982134445303185,0.007415853804853162,0.019982134445303203,0.007415853804853156
