frame_index,frame_number_1based,integrated_time_s,raw_std
785,786,10.833573,0.194817
786,787,10.847357,0.411664
787,788,10.861140,0.358348
788,789,10.874923,0.368372
789,790,10.888706,0.208010
790,791,10.902489,0.524593
791,792,10.916272,0.283705
792,793,10.930056,0.343105
793,794,10.943839,0.292921
794,795,10.957622,0.361437
795,796,10.971405,0.232990
796,797,10.985188,0.367438
797,798,10.998971,0.423323
798,799,11.012755,0.114557
799,800,11.026538,0.138662
800,801,11.040321,0.257948
801,802,11.054104,0.583145
802,803,11.067887,0.240402
803,804,11.081670,0.357679
804,805,11.095454,0.235859
805,806,11.109237,0.240013
806,807,11.123020,0.266070
807,808,11.136803,0.294931
808,809,11.150586,0.534748
809,810,11.164369,0.313224
810,811,11.178153,0.360739
811,812,11.191936,0.396243
812,813,11.205719,0.327002
813,814,11.219502,0.391922
814,815,11.233285,0.355323
815,816,11.247069,0.202913
816,817,11.260852,0.417771
817,818,11.274635,0.292663
818,819,11.288418,0.353094
819,820,11.302201,0.218620
820,821,11.315984,0.326676
821,822,11.329768,0.289068
822,823,11.343551,0.420935
823,824,11.357334,0.202893
824,825,11.371117,0.322484
825,826,11.384900,0.145819
826,827,11.398683,0.122751
827,828,11.412467,0.238292
828,829,11.426250,0.336989
829,830,11.440033,0.255441
830,831,11.453816,0.347828
831,832,11.467599,0.336914
832,833,11.481382,0.211381
833,834,11.495166,0.327947
834,835,11.508949,0.302115
835,836,11.522732,0.304149
836,837,11.536515,0.464468
837,838,11.550298,0.281351
838,839,11.564081,0.289059
839,840,11.577865,0.478830
840,841,11.591648,0.471209
841,842,11.605431,0.357408
842,843,11.619214,0.304337
843,844,11.632997,0.282338
844,845,11.646780,0.167870
845,846,11.660564,0.583147
846,847,11.674347,0.296079
847,848,11.688130,0.245551
848,849,11.701913,0.362463
849,850,11.715696,0.251685
850,851,11.729480,0.342751
851,852,11.743263,0.387529
852,853,11.757046,0.346430
853,854,11.770829,0.402192
854,855,11.784612,0.267818
855,856,11.798395,0.356495
856,857,11.812179,0.376690
857,858,11.825962,0.250057
858,859,11.839745,0.413171
859,860,11.853528,0.092231
860,861,11.867311,0.228925
861,862,11.881094,0.377378
862,863,11.894878,0.218704
863,864,11.908661,0.415285
864,865,11.922444,0.192746
865,866,11.936227,0.371759
866,867,11.950010,0.436377
867,868,11.963793,0.316279
868,869,11.977577,0.244246
869,870,11.991360,0.573454
870,871,12.005143,0.135882
871,872,12.018926,0.172262
872,873,12.032709,0.415204
873,874,12.046492,0.190239
874,875,12.060276,0.292119
875,876,12.074059,0.342849
876,877,12.087842,0.254790
877,878,12.101625,0.324591
878,879,12.115408,0.325573
879,880,12.129192,0.267482
880,881,12.142975,0.178802
881,882,12.156758,0.281378
882,883,12.170541,0.111402
883,884,12.184324,0.307119
884,885,12.198107,0.216730
885,886,12.211891,0.410853
886,887,12.225674,0.293972
887,888,12.239457,0.348740
888,889,12.253240,0.324976
889,890,12.267023,0.371665
890,891,12.280806,0.207209
891,892,12.294590,0.246487
892,893,12.308373,0.552112
893,894,12.322156,0.267688
894,895,12.335939,0.120327
895,896,12.349722,0.248054
896,897,12.363505,0.172195
897,898,12.377289,0.329768
898,899,12.391072,0.296787
899,900,12.404855,0.353749
900,901,12.418638,0.169245
901,902,12.432421,0.158408
902,903,12.446204,0.392913
903,904,12.459988,0.223285
904,905,12.473771,0.430116
905,906,12.487554,0.197198
906,907,12.501337,0.483813
907,908,12.515120,0.264912
908,909,12.528904,0.376703
909,910,12.542687,0.214675
910,911,12.556470,0.630925
911,912,12.570253,0.401539
912,913,12.584036,0.128183
913,914,12.597819,0.228439
914,915,12.611603,0.428411
915,916,12.625386,0.513208
916,917,12.639169,0.324693
917,918,12.652952,0.264202
918,919,12.666735,0.319275
919,920,12.680518,0.173395
920,921,12.694302,0.253124
921,922,12.708085,0.184180
922,923,12.721868,0.220264
923,924,12.735651,0.185623
924,925,12.749434,0.495570
925,926,12.763217,0.522170
926,927,12.777001,0.202850
927,928,12.790784,0.258514
928,929,12.804567,0.233677
929,930,12.818350,0.169971
930,931,12.832133,0.150762
931,932,12.845916,0.256700
932,933,12.859700,0.215592
933,934,12.873483,0.218111
934,935,12.887266,0.325157
935,936,12.901049,0.386051
936,937,12.914832,0.390942
937,938,12.928616,0.374504
938,939,12.942399,0.350445
939,940,12.956182,0.375990
940,941,12.969965,0.153778
941,942,12.983748,0.458171
942,943,12.997531,0.310697
943,944,13.011315,0.312145
944,945,13.025098,0.664985
945,946,13.038881,0.351965
946,947,13.052664,0.380644
947,948,13.066447,0.361505
948,949,13.080230,0.328697
949,950,13.094014,0.322960
950,951,13.107797,0.286034
951,952,13.121580,0.274407
952,953,13.135363,0.337057
953,954,13.149146,0.317388
954,955,13.162929,0.408169
955,956,13.176713,0.202898
956,957,13.190496,0.615816
957,958,13.204279,0.247450
958,959,13.218062,0.289182
959,960,13.231845,0.217430
960,961,13.245628,0.222999
961,962,13.259412,0.425868
962,963,13.273195,0.505751
963,964,13.286978,0.348299
964,965,13.300761,0.194705
965,966,13.314544,0.408975
966,967,13.328328,0.321572
967,968,13.342111,0.466452
968,969,13.355894,0.183261
969,970,13.369677,0.283635
970,971,13.383460,0.333032
971,972,13.397243,0.440474
972,973,13.411027,0.148478
973,974,13.424810,0.315812
974,975,13.438593,0.291368
975,976,13.452376,0.254551
976,977,13.466159,0.332701
977,978,13.479942,0.264929
978,979,13.493726,0.441481
979,980,13.507509,0.618773
980,981,13.521292,0.198721
981,982,13.535075,0.438822
982,983,13.548858,0.581086
983,984,13.562641,0.340241
984,985,13.576425,0.186023
985,986,13.590208,0.322203
986,987,13.603991,0.309018
987,988,13.617774,0.356382
988,989,13.631557,0.310217
989,990,13.645340,0.208075
